        time     pot_ergy        press
  0.3824E+01  -0.4707E+01   0.1247E+01
  0.3825E+01  -0.4707E+01   0.1246E+01
  0.3826E+01  -0.4707E+01   0.1246E+01
  0.3827E+01  -0.4707E+01   0.1246E+01
  0.3828E+01  -0.4707E+01   0.1246E+01
  0.3829E+01  -0.4707E+01   0.1246E+01
  0.3830E+01  -0.4707E+01   0.1246E+01
  0.3831E+01  -0.4707E+01   0.1245E+01
  0.3832E+01  -0.4707E+01   0.1245E+01
  0.3833E+01  -0.4707E+01   0.1245E+01
  0.3834E+01  -0.4708E+01   0.1245E+01
  0.3835E+01  -0.4708E+01   0.1244E+01
  0.3836E+01  -0.4708E+01   0.1245E+01
  0.3837E+01  -0.4708E+01   0.1244E+01
  0.3838E+01  -0.4708E+01   0.1244E+01
  0.3839E+01  -0.4708E+01   0.1244E+01
  0.3840E+01  -0.4708E+01   0.1244E+01
  0.3841E+01  -0.4708E+01   0.1244E+01
  0.3842E+01  -0.4708E+01   0.1244E+01
  0.3843E+01  -0.4708E+01   0.1244E+01
  0.3844E+01  -0.4708E+01   0.1244E+01
  0.3845E+01  -0.4708E+01   0.1244E+01
  0.3846E+01  -0.4708E+01   0.1244E+01
  0.3847E+01  -0.4708E+01   0.1244E+01
  0.3848E+01  -0.4708E+01   0.1244E+01
  0.3849E+01  -0.4708E+01   0.1244E+01
  0.3850E+01  -0.4708E+01   0.1244E+01
  0.3851E+01  -0.4708E+01   0.1244E+01
  0.3852E+01  -0.4708E+01   0.1244E+01
  0.3853E+01  -0.4708E+01   0.1243E+01
  0.3854E+01  -0.4708E+01   0.1243E+01
  0.3855E+01  -0.4708E+01   0.1243E+01
  0.3856E+01  -0.4708E+01   0.1243E+01
  0.3857E+01  -0.4708E+01   0.1243E+01
  0.3858E+01  -0.4708E+01   0.1243E+01
  0.3859E+01  -0.4708E+01   0.1243E+01
  0.3860E+01  -0.4708E+01   0.1243E+01
  0.3861E+01  -0.4708E+01   0.1243E+01
  0.3862E+01  -0.4708E+01   0.1243E+01
  0.3863E+01  -0.4708E+01   0.1243E+01
  0.3864E+01  -0.4708E+01   0.1242E+01
  0.3865E+01  -0.4708E+01   0.1242E+01
  0.3866E+01  -0.4708E+01   0.1242E+01
  0.3867E+01  -0.4708E+01   0.1241E+01
  0.3868E+01  -0.4709E+01   0.1241E+01
  0.3869E+01  -0.4709E+01   0.1241E+01
  0.3870E+01  -0.4709E+01   0.1241E+01
  0.3871E+01  -0.4709E+01   0.1241E+01
  0.3872E+01  -0.4709E+01   0.1241E+01
  0.3873E+01  -0.4709E+01   0.1240E+01
  0.3874E+01  -0.4709E+01   0.1240E+01
  0.3875E+01  -0.4709E+01   0.1240E+01
  0.3876E+01  -0.4709E+01   0.1239E+01
  0.3877E+01  -0.4709E+01   0.1239E+01
  0.3878E+01  -0.4709E+01   0.1239E+01
  0.3879E+01  -0.4709E+01   0.1239E+01
  0.3880E+01  -0.4709E+01   0.1239E+01
  0.3881E+01  -0.4709E+01   0.1239E+01
  0.3882E+01  -0.4709E+01   0.1238E+01
  0.3883E+01  -0.4709E+01   0.1238E+01
  0.3884E+01  -0.4709E+01   0.1238E+01
  0.3885E+01  -0.4709E+01   0.1238E+01
  0.3886E+01  -0.4709E+01   0.1237E+01
  0.3887E+01  -0.4709E+01   0.1237E+01
  0.3888E+01  -0.4710E+01   0.1237E+01
  0.3889E+01  -0.4710E+01   0.1236E+01
  0.3890E+01  -0.4710E+01   0.1236E+01
  0.3891E+01  -0.4710E+01   0.1236E+01
  0.3892E+01  -0.4710E+01   0.1236E+01
  0.3893E+01  -0.4710E+01   0.1236E+01
  0.3894E+01  -0.4710E+01   0.1236E+01
  0.3895E+01  -0.4710E+01   0.1236E+01
  0.3896E+01  -0.4710E+01   0.1236E+01
  0.3897E+01  -0.4710E+01   0.1236E+01
  0.3898E+01  -0.4710E+01   0.1236E+01
  0.3899E+01  -0.4710E+01   0.1236E+01
  0.3900E+01  -0.4710E+01   0.1235E+01
  0.3901E+01  -0.4710E+01   0.1235E+01
  0.3902E+01  -0.4710E+01   0.1235E+01
  0.3903E+01  -0.4710E+01   0.1235E+01
  0.3904E+01  -0.4710E+01   0.1235E+01
  0.3905E+01  -0.4710E+01   0.1235E+01
  0.3906E+01  -0.4710E+01   0.1235E+01
  0.3907E+01  -0.4710E+01   0.1235E+01
  0.3908E+01  -0.4710E+01   0.1235E+01
  0.3909E+01  -0.4710E+01   0.1235E+01
  0.3910E+01  -0.4710E+01   0.1235E+01
  0.3911E+01  -0.4710E+01   0.1234E+01
  0.3912E+01  -0.4710E+01   0.1234E+01
  0.3913E+01  -0.4710E+01   0.1234E+01
  0.3914E+01  -0.4710E+01   0.1234E+01
  0.3915E+01  -0.4710E+01   0.1233E+01
  0.3916E+01  -0.4710E+01   0.1233E+01
  0.3917E+01  -0.4710E+01   0.1233E+01
  0.3918E+01  -0.4710E+01   0.1233E+01
  0.3919E+01  -0.4710E+01   0.1233E+01
  0.3920E+01  -0.4710E+01   0.1233E+01
  0.3921E+01  -0.4710E+01   0.1233E+01
  0.3922E+01  -0.4711E+01   0.1232E+01
  0.3923E+01  -0.4711E+01   0.1232E+01
  0.3924E+01  -0.4711E+01   0.1233E+01
  0.3925E+01  -0.4711E+01   0.1232E+01
  0.3926E+01  -0.4711E+01   0.1232E+01
  0.3927E+01  -0.4711E+01   0.1232E+01
  0.3928E+01  -0.4711E+01   0.1232E+01
  0.3929E+01  -0.4711E+01   0.1232E+01
  0.3930E+01  -0.4711E+01   0.1232E+01
  0.3931E+01  -0.4711E+01   0.1232E+01
  0.3932E+01  -0.4711E+01   0.1232E+01
  0.3933E+01  -0.4711E+01   0.1231E+01
  0.3934E+01  -0.4711E+01   0.1231E+01
  0.3935E+01  -0.4711E+01   0.1231E+01
  0.3936E+01  -0.4711E+01   0.1231E+01
  0.3937E+01  -0.4711E+01   0.1230E+01
  0.3938E+01  -0.4711E+01   0.1230E+01
  0.3939E+01  -0.4711E+01   0.1229E+01
  0.3940E+01  -0.4711E+01   0.1229E+01
  0.3941E+01  -0.4711E+01   0.1228E+01
  0.3942E+01  -0.4711E+01   0.1228E+01
  0.3943E+01  -0.4711E+01   0.1228E+01
  0.3944E+01  -0.4711E+01   0.1228E+01
  0.3945E+01  -0.4712E+01   0.1228E+01
  0.3946E+01  -0.4712E+01   0.1227E+01
  0.3947E+01  -0.4712E+01   0.1227E+01
  0.3948E+01  -0.4712E+01   0.1227E+01
  0.3949E+01  -0.4712E+01   0.1227E+01
  0.3950E+01  -0.4712E+01   0.1227E+01
  0.3951E+01  -0.4712E+01   0.1227E+01
  0.3952E+01  -0.4712E+01   0.1227E+01
  0.3953E+01  -0.4712E+01   0.1227E+01
  0.3954E+01  -0.4712E+01   0.1227E+01
  0.3955E+01  -0.4712E+01   0.1227E+01
  0.3956E+01  -0.4712E+01   0.1227E+01
  0.3957E+01  -0.4712E+01   0.1227E+01
  0.3958E+01  -0.4712E+01   0.1227E+01
  0.3959E+01  -0.4712E+01   0.1227E+01
  0.3960E+01  -0.4712E+01   0.1227E+01
  0.3961E+01  -0.4712E+01   0.1226E+01
  0.3962E+01  -0.4712E+01   0.1226E+01
  0.3963E+01  -0.4712E+01   0.1226E+01
  0.3964E+01  -0.4712E+01   0.1226E+01
  0.3965E+01  -0.4712E+01   0.1226E+01
  0.3966E+01  -0.4712E+01   0.1226E+01
  0.3967E+01  -0.4712E+01   0.1226E+01
  0.3968E+01  -0.4712E+01   0.1226E+01
  0.3969E+01  -0.4712E+01   0.1226E+01
  0.3970E+01  -0.4712E+01   0.1225E+01
  0.3971E+01  -0.4712E+01   0.1225E+01
  0.3972E+01  -0.4712E+01   0.1225E+01
  0.3973E+01  -0.4712E+01   0.1225E+01
  0.3974E+01  -0.4712E+01   0.1225E+01
  0.3975E+01  -0.4712E+01   0.1225E+01
  0.3976E+01  -0.4712E+01   0.1225E+01
  0.3977E+01  -0.4712E+01   0.1225E+01
  0.3978E+01  -0.4712E+01   0.1225E+01
  0.3979E+01  -0.4712E+01   0.1225E+01
  0.3980E+01  -0.4712E+01   0.1225E+01
  0.3981E+01  -0.4712E+01   0.1225E+01
  0.3982E+01  -0.4712E+01   0.1225E+01
  0.3983E+01  -0.4712E+01   0.1225E+01
  0.3984E+01  -0.4712E+01   0.1225E+01
  0.3985E+01  -0.4712E+01   0.1225E+01
  0.3986E+01  -0.4712E+01   0.1224E+01
  0.3987E+01  -0.4712E+01   0.1224E+01
  0.3988E+01  -0.4712E+01   0.1224E+01
  0.3989E+01  -0.4712E+01   0.1224E+01
  0.3990E+01  -0.4712E+01   0.1224E+01
  0.3991E+01  -0.4712E+01   0.1224E+01
  0.3992E+01  -0.4712E+01   0.1224E+01
  0.3993E+01  -0.4712E+01   0.1223E+01
  0.3994E+01  -0.4712E+01   0.1223E+01
  0.3995E+01  -0.4712E+01   0.1223E+01
  0.3996E+01  -0.4712E+01   0.1223E+01
  0.3997E+01  -0.4713E+01   0.1223E+01
  0.3998E+01  -0.4713E+01   0.1223E+01
  0.3999E+01  -0.4713E+01   0.1223E+01
  0.4000E+01  -0.4713E+01   0.1223E+01
  0.4001E+01  -0.4713E+01   0.1222E+01
  0.4002E+01  -0.4713E+01   0.1222E+01
  0.4003E+01  -0.4713E+01   0.1222E+01
  0.4004E+01  -0.4713E+01   0.1222E+01
  0.4005E+01  -0.4713E+01   0.1222E+01
  0.4006E+01  -0.4713E+01   0.1222E+01
  0.4007E+01  -0.4713E+01   0.1222E+01
  0.4008E+01  -0.4713E+01   0.1221E+01
  0.4009E+01  -0.4713E+01   0.1221E+01
  0.4010E+01  -0.4713E+01   0.1220E+01
  0.4011E+01  -0.4713E+01   0.1220E+01
  0.4012E+01  -0.4713E+01   0.1220E+01
  0.4013E+01  -0.4713E+01   0.1220E+01
  0.4014E+01  -0.4713E+01   0.1219E+01
  0.4015E+01  -0.4713E+01   0.1219E+01
  0.4016E+01  -0.4713E+01   0.1219E+01
  0.4017E+01  -0.4713E+01   0.1218E+01
  0.4018E+01  -0.4713E+01   0.1218E+01
  0.4019E+01  -0.4713E+01   0.1218E+01
  0.4020E+01  -0.4714E+01   0.1217E+01
  0.4021E+01  -0.4714E+01   0.1216E+01
  0.4022E+01  -0.4714E+01   0.1216E+01
  0.4023E+01  -0.4714E+01   0.1215E+01
  0.4024E+01  -0.4714E+01   0.1215E+01
  0.4025E+01  -0.4714E+01   0.1214E+01
  0.4026E+01  -0.4714E+01   0.1214E+01
  0.4027E+01  -0.4714E+01   0.1214E+01
  0.4028E+01  -0.4714E+01   0.1214E+01
  0.4029E+01  -0.4714E+01   0.1213E+01
  0.4030E+01  -0.4714E+01   0.1213E+01
  0.4031E+01  -0.4714E+01   0.1213E+01
  0.4032E+01  -0.4714E+01   0.1213E+01
  0.4033E+01  -0.4714E+01   0.1212E+01
  0.4034E+01  -0.4714E+01   0.1212E+01
  0.4035E+01  -0.4714E+01   0.1212E+01
  0.4036E+01  -0.4714E+01   0.1212E+01
  0.4037E+01  -0.4714E+01   0.1212E+01
  0.4038E+01  -0.4714E+01   0.1212E+01
  0.4039E+01  -0.4714E+01   0.1211E+01
  0.4040E+01  -0.4715E+01   0.1211E+01
  0.4041E+01  -0.4715E+01   0.1211E+01
  0.4042E+01  -0.4715E+01   0.1211E+01
  0.4043E+01  -0.4715E+01   0.1211E+01
  0.4044E+01  -0.4715E+01   0.1211E+01
  0.4045E+01  -0.4715E+01   0.1210E+01
  0.4046E+01  -0.4715E+01   0.1210E+01
  0.4047E+01  -0.4715E+01   0.1210E+01
  0.4048E+01  -0.4715E+01   0.1210E+01
  0.4049E+01  -0.4715E+01   0.1210E+01
  0.4050E+01  -0.4715E+01   0.1209E+01
  0.4051E+01  -0.4715E+01   0.1209E+01
  0.4052E+01  -0.4715E+01   0.1209E+01
  0.4053E+01  -0.4715E+01   0.1208E+01
  0.4054E+01  -0.4715E+01   0.1208E+01
  0.4055E+01  -0.4715E+01   0.1207E+01
  0.4056E+01  -0.4715E+01   0.1207E+01
  0.4057E+01  -0.4715E+01   0.1207E+01
  0.4058E+01  -0.4715E+01   0.1206E+01
  0.4059E+01  -0.4715E+01   0.1206E+01
  0.4060E+01  -0.4715E+01   0.1206E+01
  0.4061E+01  -0.4715E+01   0.1205E+01
  0.4062E+01  -0.4715E+01   0.1205E+01
  0.4063E+01  -0.4716E+01   0.1204E+01
  0.4064E+01  -0.4716E+01   0.1204E+01
  0.4065E+01  -0.4716E+01   0.1203E+01
  0.4066E+01  -0.4716E+01   0.1203E+01
  0.4067E+01  -0.4716E+01   0.1202E+01
  0.4068E+01  -0.4716E+01   0.1202E+01
  0.4069E+01  -0.4716E+01   0.1201E+01
  0.4070E+01  -0.4716E+01   0.1201E+01
  0.4071E+01  -0.4716E+01   0.1200E+01
  0.4072E+01  -0.4716E+01   0.1200E+01
  0.4073E+01  -0.4716E+01   0.1200E+01
  0.4074E+01  -0.4716E+01   0.1200E+01
  0.4075E+01  -0.4716E+01   0.1199E+01
  0.4076E+01  -0.4716E+01   0.1199E+01
  0.4077E+01  -0.4717E+01   0.1199E+01
  0.4078E+01  -0.4717E+01   0.1199E+01
  0.4079E+01  -0.4717E+01   0.1198E+01
  0.4080E+01  -0.4717E+01   0.1198E+01
  0.4081E+01  -0.4717E+01   0.1198E+01
  0.4082E+01  -0.4717E+01   0.1198E+01
  0.4083E+01  -0.4717E+01   0.1198E+01
  0.4084E+01  -0.4717E+01   0.1197E+01
  0.4085E+01  -0.4717E+01   0.1197E+01
  0.4086E+01  -0.4717E+01   0.1197E+01
  0.4087E+01  -0.4717E+01   0.1197E+01
  0.4088E+01  -0.4717E+01   0.1197E+01
  0.4089E+01  -0.4717E+01   0.1197E+01
  0.4090E+01  -0.4717E+01   0.1197E+01
  0.4091E+01  -0.4717E+01   0.1197E+01
  0.4092E+01  -0.4717E+01   0.1197E+01
  0.4093E+01  -0.4717E+01   0.1196E+01
  0.4094E+01  -0.4717E+01   0.1196E+01
  0.4095E+01  -0.4717E+01   0.1196E+01
  0.4096E+01  -0.4717E+01   0.1196E+01
  0.4097E+01  -0.4717E+01   0.1196E+01
  0.4098E+01  -0.4717E+01   0.1196E+01
  0.4099E+01  -0.4717E+01   0.1195E+01
  0.4100E+01  -0.4717E+01   0.1195E+01
  0.4101E+01  -0.4717E+01   0.1195E+01
  0.4102E+01  -0.4717E+01   0.1195E+01
  0.4103E+01  -0.4717E+01   0.1195E+01
  0.4104E+01  -0.4717E+01   0.1195E+01
  0.4105E+01  -0.4717E+01   0.1195E+01
  0.4106E+01  -0.4717E+01   0.1195E+01
  0.4107E+01  -0.4717E+01   0.1194E+01
  0.4108E+01  -0.4717E+01   0.1194E+01
  0.4109E+01  -0.4717E+01   0.1194E+01
  0.4110E+01  -0.4717E+01   0.1193E+01
  0.4111E+01  -0.4717E+01   0.1193E+01
  0.4112E+01  -0.4717E+01   0.1193E+01
  0.4113E+01  -0.4718E+01   0.1192E+01
  0.4114E+01  -0.4718E+01   0.1192E+01
  0.4115E+01  -0.4718E+01   0.1192E+01
  0.4116E+01  -0.4718E+01   0.1192E+01
  0.4117E+01  -0.4718E+01   0.1191E+01
  0.4118E+01  -0.4718E+01   0.1191E+01
  0.4119E+01  -0.4718E+01   0.1191E+01
  0.4120E+01  -0.4718E+01   0.1190E+01
  0.4121E+01  -0.4718E+01   0.1190E+01
  0.4122E+01  -0.4718E+01   0.1190E+01
  0.4123E+01  -0.4718E+01   0.1190E+01
  0.4124E+01  -0.4718E+01   0.1190E+01
  0.4125E+01  -0.4718E+01   0.1189E+01
  0.4126E+01  -0.4718E+01   0.1189E+01
  0.4127E+01  -0.4718E+01   0.1189E+01
  0.4128E+01  -0.4718E+01   0.1189E+01
  0.4129E+01  -0.4718E+01   0.1188E+01
  0.4130E+01  -0.4718E+01   0.1188E+01
  0.4131E+01  -0.4719E+01   0.1188E+01
  0.4132E+01  -0.4719E+01   0.1188E+01
  0.4133E+01  -0.4719E+01   0.1188E+01
  0.4134E+01  -0.4719E+01   0.1187E+01
  0.4135E+01  -0.4719E+01   0.1187E+01
  0.4136E+01  -0.4719E+01   0.1187E+01
  0.4137E+01  -0.4719E+01   0.1187E+01
  0.4138E+01  -0.4719E+01   0.1186E+01
  0.4139E+01  -0.4719E+01   0.1186E+01
  0.4140E+01  -0.4719E+01   0.1186E+01
  0.4141E+01  -0.4719E+01   0.1186E+01
  0.4142E+01  -0.4719E+01   0.1186E+01
  0.4143E+01  -0.4719E+01   0.1186E+01
  0.4144E+01  -0.4719E+01   0.1186E+01
  0.4145E+01  -0.4719E+01   0.1186E+01
  0.4146E+01  -0.4719E+01   0.1186E+01
  0.4147E+01  -0.4719E+01   0.1185E+01
  0.4148E+01  -0.4719E+01   0.1185E+01
  0.4149E+01  -0.4719E+01   0.1185E+01
  0.4150E+01  -0.4719E+01   0.1185E+01
  0.4151E+01  -0.4719E+01   0.1185E+01
  0.4152E+01  -0.4719E+01   0.1186E+01
  0.4153E+01  -0.4719E+01   0.1186E+01
  0.4154E+01  -0.4719E+01   0.1186E+01
  0.4155E+01  -0.4719E+01   0.1187E+01
  0.4156E+01  -0.4719E+01   0.1187E+01
  0.4157E+01  -0.4719E+01   0.1187E+01
  0.4158E+01  -0.4719E+01   0.1187E+01
  0.4159E+01  -0.4719E+01   0.1187E+01
  0.4160E+01  -0.4719E+01   0.1187E+01
  0.4161E+01  -0.4719E+01   0.1187E+01
  0.4162E+01  -0.4719E+01   0.1187E+01
  0.4163E+01  -0.4719E+01   0.1187E+01
  0.4164E+01  -0.4719E+01   0.1186E+01
  0.4165E+01  -0.4719E+01   0.1186E+01
  0.4166E+01  -0.4719E+01   0.1186E+01
  0.4167E+01  -0.4719E+01   0.1186E+01
  0.4168E+01  -0.4719E+01   0.1186E+01
  0.4169E+01  -0.4719E+01   0.1186E+01
  0.4170E+01  -0.4719E+01   0.1186E+01
  0.4171E+01  -0.4719E+01   0.1186E+01
  0.4172E+01  -0.4719E+01   0.1186E+01
  0.4173E+01  -0.4719E+01   0.1186E+01
  0.4174E+01  -0.4719E+01   0.1186E+01
  0.4175E+01  -0.4719E+01   0.1186E+01
  0.4176E+01  -0.4719E+01   0.1186E+01
  0.4177E+01  -0.4719E+01   0.1185E+01
  0.4178E+01  -0.4719E+01   0.1185E+01
  0.4179E+01  -0.4719E+01   0.1185E+01
  0.4180E+01  -0.4719E+01   0.1185E+01
  0.4181E+01  -0.4719E+01   0.1185E+01
  0.4182E+01  -0.4719E+01   0.1184E+01
  0.4183E+01  -0.4719E+01   0.1184E+01
  0.4184E+01  -0.4719E+01   0.1184E+01
  0.4185E+01  -0.4719E+01   0.1184E+01
  0.4186E+01  -0.4719E+01   0.1184E+01
  0.4187E+01  -0.4719E+01   0.1183E+01
  0.4188E+01  -0.4719E+01   0.1183E+01
  0.4189E+01  -0.4719E+01   0.1183E+01
  0.4190E+01  -0.4720E+01   0.1183E+01
  0.4191E+01  -0.4720E+01   0.1182E+01
  0.4192E+01  -0.4720E+01   0.1182E+01
  0.4193E+01  -0.4720E+01   0.1182E+01
  0.4194E+01  -0.4720E+01   0.1181E+01
  0.4195E+01  -0.4720E+01   0.1181E+01
  0.4196E+01  -0.4720E+01   0.1181E+01
  0.4197E+01  -0.4720E+01   0.1181E+01
  0.4198E+01  -0.4720E+01   0.1181E+01
  0.4199E+01  -0.4720E+01   0.1181E+01
  0.4200E+01  -0.4720E+01   0.1181E+01
  0.4201E+01  -0.4720E+01   0.1181E+01
  0.4202E+01  -0.4720E+01   0.1181E+01
  0.4203E+01  -0.4720E+01   0.1181E+01
  0.4204E+01  -0.4720E+01   0.1181E+01
  0.4205E+01  -0.4720E+01   0.1181E+01
  0.4206E+01  -0.4720E+01   0.1181E+01
  0.4207E+01  -0.4720E+01   0.1181E+01
  0.4208E+01  -0.4720E+01   0.1181E+01
  0.4209E+01  -0.4720E+01   0.1181E+01
  0.4210E+01  -0.4720E+01   0.1181E+01
  0.4211E+01  -0.4720E+01   0.1180E+01
  0.4212E+01  -0.4720E+01   0.1180E+01
  0.4213E+01  -0.4720E+01   0.1180E+01
  0.4214E+01  -0.4720E+01   0.1180E+01
  0.4215E+01  -0.4720E+01   0.1180E+01
  0.4216E+01  -0.4720E+01   0.1179E+01
  0.4217E+01  -0.4720E+01   0.1179E+01
  0.4218E+01  -0.4720E+01   0.1179E+01
  0.4219E+01  -0.4720E+01   0.1178E+01
  0.4220E+01  -0.4720E+01   0.1178E+01
  0.4221E+01  -0.4720E+01   0.1178E+01
  0.4222E+01  -0.4720E+01   0.1178E+01
  0.4223E+01  -0.4720E+01   0.1178E+01
  0.4224E+01  -0.4721E+01   0.1177E+01
  0.4225E+01  -0.4721E+01   0.1177E+01
  0.4226E+01  -0.4721E+01   0.1177E+01
  0.4227E+01  -0.4721E+01   0.1176E+01
  0.4228E+01  -0.4721E+01   0.1176E+01
  0.4229E+01  -0.4721E+01   0.1175E+01
  0.4230E+01  -0.4721E+01   0.1175E+01
  0.4231E+01  -0.4721E+01   0.1175E+01
  0.4232E+01  -0.4721E+01   0.1175E+01
  0.4233E+01  -0.4721E+01   0.1175E+01
  0.4234E+01  -0.4721E+01   0.1175E+01
  0.4235E+01  -0.4721E+01   0.1175E+01
  0.4236E+01  -0.4721E+01   0.1175E+01
  0.4237E+01  -0.4721E+01   0.1175E+01
  0.4238E+01  -0.4721E+01   0.1175E+01
  0.4239E+01  -0.4721E+01   0.1175E+01
  0.4240E+01  -0.4721E+01   0.1175E+01
  0.4241E+01  -0.4721E+01   0.1175E+01
  0.4242E+01  -0.4721E+01   0.1175E+01
  0.4243E+01  -0.4721E+01   0.1175E+01
  0.4244E+01  -0.4721E+01   0.1175E+01
  0.4245E+01  -0.4721E+01   0.1175E+01
  0.4246E+01  -0.4721E+01   0.1174E+01
  0.4247E+01  -0.4721E+01   0.1174E+01
  0.4248E+01  -0.4721E+01   0.1174E+01
  0.4249E+01  -0.4721E+01   0.1174E+01
  0.4250E+01  -0.4721E+01   0.1174E+01
  0.4251E+01  -0.4721E+01   0.1174E+01
  0.4252E+01  -0.4721E+01   0.1174E+01
  0.4253E+01  -0.4722E+01   0.1174E+01
  0.4254E+01  -0.4722E+01   0.1173E+01
  0.4255E+01  -0.4722E+01   0.1173E+01
  0.4256E+01  -0.4722E+01   0.1173E+01
  0.4257E+01  -0.4722E+01   0.1173E+01
  0.4258E+01  -0.4722E+01   0.1173E+01
  0.4259E+01  -0.4722E+01   0.1172E+01
  0.4260E+01  -0.4722E+01   0.1172E+01
  0.4261E+01  -0.4722E+01   0.1172E+01
  0.4262E+01  -0.4722E+01   0.1173E+01
  0.4263E+01  -0.4722E+01   0.1173E+01
  0.4264E+01  -0.4722E+01   0.1173E+01
  0.4265E+01  -0.4722E+01   0.1173E+01
  0.4266E+01  -0.4721E+01   0.1174E+01
  0.4267E+01  -0.4721E+01   0.1174E+01
  0.4268E+01  -0.4721E+01   0.1174E+01
  0.4269E+01  -0.4721E+01   0.1175E+01
  0.4270E+01  -0.4721E+01   0.1175E+01
  0.4271E+01  -0.4721E+01   0.1175E+01
  0.4272E+01  -0.4721E+01   0.1175E+01
  0.4273E+01  -0.4721E+01   0.1176E+01
  0.4274E+01  -0.4721E+01   0.1176E+01
  0.4275E+01  -0.4721E+01   0.1176E+01
  0.4276E+01  -0.4721E+01   0.1177E+01
  0.4277E+01  -0.4721E+01   0.1177E+01
  0.4278E+01  -0.4721E+01   0.1177E+01
  0.4279E+01  -0.4721E+01   0.1178E+01
  0.4280E+01  -0.4721E+01   0.1178E+01
  0.4281E+01  -0.4720E+01   0.1179E+01
  0.4282E+01  -0.4720E+01   0.1179E+01
  0.4283E+01  -0.4720E+01   0.1179E+01
  0.4284E+01  -0.4720E+01   0.1179E+01
  0.4285E+01  -0.4720E+01   0.1179E+01
  0.4286E+01  -0.4720E+01   0.1179E+01
  0.4287E+01  -0.4720E+01   0.1179E+01
  0.4288E+01  -0.4720E+01   0.1179E+01
  0.4289E+01  -0.4720E+01   0.1179E+01
  0.4290E+01  -0.4720E+01   0.1179E+01
  0.4291E+01  -0.4720E+01   0.1179E+01
  0.4292E+01  -0.4720E+01   0.1179E+01
  0.4293E+01  -0.4720E+01   0.1179E+01
  0.4294E+01  -0.4720E+01   0.1179E+01
  0.4295E+01  -0.4720E+01   0.1179E+01
  0.4296E+01  -0.4720E+01   0.1179E+01
  0.4297E+01  -0.4720E+01   0.1179E+01
  0.4298E+01  -0.4720E+01   0.1179E+01
  0.4299E+01  -0.4720E+01   0.1179E+01
  0.4300E+01  -0.4720E+01   0.1180E+01
  0.4301E+01  -0.4720E+01   0.1180E+01
  0.4302E+01  -0.4720E+01   0.1180E+01
  0.4303E+01  -0.4720E+01   0.1181E+01
  0.4304E+01  -0.4720E+01   0.1181E+01
  0.4305E+01  -0.4720E+01   0.1181E+01
  0.4306E+01  -0.4720E+01   0.1181E+01
  0.4307E+01  -0.4720E+01   0.1182E+01
  0.4308E+01  -0.4720E+01   0.1182E+01
  0.4309E+01  -0.4719E+01   0.1183E+01
  0.4310E+01  -0.4719E+01   0.1183E+01
  0.4311E+01  -0.4719E+01   0.1183E+01
  0.4312E+01  -0.4719E+01   0.1183E+01
  0.4313E+01  -0.4719E+01   0.1184E+01
  0.4314E+01  -0.4719E+01   0.1184E+01
  0.4315E+01  -0.4719E+01   0.1184E+01
  0.4316E+01  -0.4719E+01   0.1184E+01
  0.4317E+01  -0.4719E+01   0.1184E+01
  0.4318E+01  -0.4719E+01   0.1183E+01
  0.4319E+01  -0.4719E+01   0.1183E+01
  0.4320E+01  -0.4719E+01   0.1183E+01
  0.4321E+01  -0.4719E+01   0.1183E+01
  0.4322E+01  -0.4719E+01   0.1182E+01
  0.4323E+01  -0.4720E+01   0.1182E+01
  0.4324E+01  -0.4720E+01   0.1182E+01
  0.4325E+01  -0.4720E+01   0.1181E+01
  0.4326E+01  -0.4720E+01   0.1181E+01
  0.4327E+01  -0.4720E+01   0.1181E+01
  0.4328E+01  -0.4720E+01   0.1180E+01
  0.4329E+01  -0.4720E+01   0.1180E+01
  0.4330E+01  -0.4720E+01   0.1180E+01
  0.4331E+01  -0.4720E+01   0.1179E+01
  0.4332E+01  -0.4720E+01   0.1179E+01
  0.4333E+01  -0.4720E+01   0.1179E+01
  0.4334E+01  -0.4720E+01   0.1178E+01
  0.4335E+01  -0.4720E+01   0.1178E+01
  0.4336E+01  -0.4720E+01   0.1177E+01
  0.4337E+01  -0.4720E+01   0.1177E+01
  0.4338E+01  -0.4720E+01   0.1177E+01
  0.4339E+01  -0.4721E+01   0.1176E+01
  0.4340E+01  -0.4721E+01   0.1176E+01
  0.4341E+01  -0.4721E+01   0.1176E+01
  0.4342E+01  -0.4721E+01   0.1176E+01
  0.4343E+01  -0.4721E+01   0.1175E+01
  0.4344E+01  -0.4721E+01   0.1175E+01
  0.4345E+01  -0.4721E+01   0.1175E+01
  0.4346E+01  -0.4721E+01   0.1175E+01
  0.4347E+01  -0.4721E+01   0.1174E+01
  0.4348E+01  -0.4721E+01   0.1174E+01
  0.4349E+01  -0.4721E+01   0.1173E+01
  0.4350E+01  -0.4721E+01   0.1173E+01
  0.4351E+01  -0.4721E+01   0.1173E+01
  0.4352E+01  -0.4721E+01   0.1172E+01
  0.4353E+01  -0.4721E+01   0.1172E+01
  0.4354E+01  -0.4721E+01   0.1172E+01
  0.4355E+01  -0.4721E+01   0.1171E+01
  0.4356E+01  -0.4721E+01   0.1171E+01
  0.4357E+01  -0.4722E+01   0.1171E+01
  0.4358E+01  -0.4722E+01   0.1170E+01
  0.4359E+01  -0.4722E+01   0.1170E+01
  0.4360E+01  -0.4722E+01   0.1170E+01
  0.4361E+01  -0.4722E+01   0.1169E+01
