           n       Iaprox        E_rel
       75510   0.2497E+00   0.1020E-02
       75520   0.2497E+00   0.1287E-02
       75530   0.2502E+00   0.7640E-03
       75540   0.2501E+00   0.3504E-03
       75550   0.2502E+00   0.7636E-03
       75560   0.2502E+00   0.8451E-03
       75570   0.2501E+00   0.5539E-03
       75580   0.2501E+00   0.3670E-03
       75590   0.2499E+00   0.5745E-03
       75600   0.2500E+00   0.6579E-04
       75610   0.2499E+00   0.3981E-03
       75620   0.2503E+00   0.1087E-02
       75630   0.2497E+00   0.1206E-02
       75640   0.2499E+00   0.5405E-03
       75650   0.2498E+00   0.6973E-03
       75660   0.2504E+00   0.1644E-02
       75670   0.2504E+00   0.1577E-02
       75680   0.2501E+00   0.5119E-03
       75690   0.2501E+00   0.4685E-03
       75700   0.2497E+00   0.1291E-02
       75710   0.2504E+00   0.1587E-02
       75720   0.2503E+00   0.1303E-02
       75730   0.2501E+00   0.5937E-03
       75740   0.2497E+00   0.1003E-02
       75750   0.2500E+00   0.1278E-03
       75760   0.2500E+00   0.1576E-03
       75770   0.2502E+00   0.8165E-03
       75780   0.2500E+00   0.1676E-03
       75790   0.2502E+00   0.9663E-03
       75800   0.2503E+00   0.1109E-02
       75810   0.2498E+00   0.7506E-03
       75820   0.2502E+00   0.8603E-03
       75830   0.2497E+00   0.1034E-02
       75840   0.2504E+00   0.1449E-02
       75850   0.2500E+00   0.8044E-04
       75860   0.2501E+00   0.4257E-03
       75870   0.2506E+00   0.2343E-02
       75880   0.2501E+00   0.4943E-03
       75890   0.2501E+00   0.4155E-03
       75900   0.2503E+00   0.1302E-02
       75910   0.2498E+00   0.6603E-03
       75920   0.2499E+00   0.3196E-03
       75930   0.2501E+00   0.2771E-03
       75940   0.2506E+00   0.2235E-02
       75950   0.2505E+00   0.2191E-02
       75960   0.2503E+00   0.1309E-02
       75970   0.2499E+00   0.3348E-03
       75980   0.2503E+00   0.1203E-02
       75990   0.2501E+00   0.5320E-03
       76000   0.2498E+00   0.6684E-03
       76010   0.2505E+00   0.1830E-02
       76020   0.2500E+00   0.8480E-04
       76030   0.2498E+00   0.6938E-03
       76040   0.2499E+00   0.4859E-03
       76050   0.2502E+00   0.9195E-03
       76060   0.2502E+00   0.7938E-03
       76070   0.2498E+00   0.7256E-03
       76080   0.2497E+00   0.1004E-02
       76090   0.2501E+00   0.5634E-03
       76100   0.2502E+00   0.7975E-03
       76110   0.2499E+00   0.5026E-03
       76120   0.2498E+00   0.6967E-03
       76130   0.2499E+00   0.3238E-03
       76140   0.2499E+00   0.4758E-03
       76150   0.2500E+00   0.6837E-05
       76160   0.2498E+00   0.7078E-03
       76170   0.2501E+00   0.4499E-03
       76180   0.2501E+00   0.4281E-03
       76190   0.2501E+00   0.2678E-03
       76200   0.2506E+00   0.2239E-02
       76210   0.2499E+00   0.2534E-03
       76220   0.2503E+00   0.1284E-02
       76230   0.2500E+00   0.9799E-04
       76240   0.2497E+00   0.1143E-02
       76250   0.2502E+00   0.9585E-03
       76260   0.2503E+00   0.1088E-02
       76270   0.2499E+00   0.2252E-03
       76280   0.2503E+00   0.1017E-02
       76290   0.2502E+00   0.6481E-03
       76300   0.2500E+00   0.8533E-04
       76310   0.2503E+00   0.1050E-02
       76320   0.2502E+00   0.7903E-03
       76330   0.2503E+00   0.1200E-02
       76340   0.2500E+00   0.9303E-04
       76350   0.2497E+00   0.1319E-02
       76360   0.2498E+00   0.8494E-03
       76370   0.2496E+00   0.1531E-02
       76380   0.2502E+00   0.9015E-03
       76390   0.2500E+00   0.6924E-04
       76400   0.2502E+00   0.6811E-03
       76410   0.2502E+00   0.9076E-03
       76420   0.2495E+00   0.1891E-02
       76430   0.2495E+00   0.2160E-02
       76440   0.2500E+00   0.1667E-03
       76450   0.2503E+00   0.1205E-02
       76460   0.2497E+00   0.1029E-02
       76470   0.2503E+00   0.1024E-02
       76480   0.2498E+00   0.6914E-03
       76490   0.2497E+00   0.1207E-02
       76500   0.2502E+00   0.6964E-03
       76510   0.2502E+00   0.6520E-03
       76520   0.2500E+00   0.8503E-04
       76530   0.2497E+00   0.1134E-02
       76540   0.2500E+00   0.4394E-04
       76550   0.2498E+00   0.9657E-03
       76560   0.2504E+00   0.1724E-02
       76570   0.2501E+00   0.5349E-03
       76580   0.2501E+00   0.3338E-03
       76590   0.2499E+00   0.5953E-03
       76600   0.2499E+00   0.3247E-03
       76610   0.2501E+00   0.2685E-03
       76620   0.2500E+00   0.3667E-04
       76630   0.2499E+00   0.4723E-03
       76640   0.2499E+00   0.4476E-03
       76650   0.2503E+00   0.1314E-02
       76660   0.2499E+00   0.3916E-03
       76670   0.2501E+00   0.5877E-03
       76680   0.2499E+00   0.4744E-03
       76690   0.2504E+00   0.1757E-02
       76700   0.2498E+00   0.7999E-03
       76710   0.2501E+00   0.3595E-03
       76720   0.2501E+00   0.4744E-03
       76730   0.2498E+00   0.7588E-03
       76740   0.2501E+00   0.4427E-03
       76750   0.2500E+00   0.1906E-03
       76760   0.2501E+00   0.4413E-03
       76770   0.2493E+00   0.2812E-02
       76780   0.2504E+00   0.1743E-02
       76790   0.2498E+00   0.8542E-03
       76800   0.2503E+00   0.1187E-02
       76810   0.2502E+00   0.8072E-03
       76820   0.2500E+00   0.1883E-03
       76830   0.2497E+00   0.1031E-02
       76840   0.2499E+00   0.5061E-03
       76850   0.2501E+00   0.4195E-03
       76860   0.2500E+00   0.7993E-04
       76870   0.2499E+00   0.5161E-03
       76880   0.2502E+00   0.9855E-03
       76890   0.2500E+00   0.6536E-04
       76900   0.2500E+00   0.1733E-03
       76910   0.2503E+00   0.1169E-02
       76920   0.2499E+00   0.2549E-03
       76930   0.2499E+00   0.4430E-03
       76940   0.2496E+00   0.1505E-02
       76950   0.2500E+00   0.4773E-04
       76960   0.2499E+00   0.2473E-03
       76970   0.2498E+00   0.8757E-03
       76980   0.2500E+00   0.5512E-04
       76990   0.2497E+00   0.1036E-02
       77000   0.2500E+00   0.1444E-03
       77010   0.2499E+00   0.3230E-03
       77020   0.2499E+00   0.5403E-03
       77030   0.2501E+00   0.3118E-03
       77040   0.2499E+00   0.4730E-03
       77050   0.2499E+00   0.5446E-03
       77060   0.2501E+00   0.5213E-03
       77070   0.2499E+00   0.4142E-03
       77080   0.2497E+00   0.1071E-02
       77090   0.2499E+00   0.3773E-03
       77100   0.2505E+00   0.2046E-02
       77110   0.2503E+00   0.1070E-02
       77120   0.2499E+00   0.3530E-03
       77130   0.2500E+00   0.1987E-03
       77140   0.2500E+00   0.1561E-03
       77150   0.2503E+00   0.1052E-02
       77160   0.2499E+00   0.2846E-03
       77170   0.2499E+00   0.2052E-03
       77180   0.2499E+00   0.3140E-03
       77190   0.2501E+00   0.5221E-03
       77200   0.2500E+00   0.2501E-05
       77210   0.2500E+00   0.5032E-04
       77220   0.2502E+00   0.7176E-03
       77230   0.2501E+00   0.4139E-03
       77240   0.2499E+00   0.2030E-03
       77250   0.2502E+00   0.6228E-03
       77260   0.2504E+00   0.1709E-02
       77270   0.2505E+00   0.2094E-02
       77280   0.2502E+00   0.9774E-03
       77290   0.2499E+00   0.3377E-03
       77300   0.2499E+00   0.2524E-03
       77310   0.2494E+00   0.2260E-02
       77320   0.2499E+00   0.3860E-03
       77330   0.2502E+00   0.7941E-03
       77340   0.2501E+00   0.3182E-03
       77350   0.2500E+00   0.1455E-03
       77360   0.2499E+00   0.5127E-03
       77370   0.2501E+00   0.4547E-03
       77380   0.2502E+00   0.6225E-03
       77390   0.2498E+00   0.9422E-03
       77400   0.2494E+00   0.2276E-02
       77410   0.2501E+00   0.2372E-03
       77420   0.2498E+00   0.8661E-03
       77430   0.2501E+00   0.3641E-03
       77440   0.2502E+00   0.9712E-03
       77450   0.2499E+00   0.5779E-03
       77460   0.2500E+00   0.1109E-03
       77470   0.2495E+00   0.2081E-02
       77480   0.2498E+00   0.9121E-03
       77490   0.2499E+00   0.2024E-03
       77500   0.2498E+00   0.7975E-03
       77510   0.2496E+00   0.1785E-02
       77520   0.2498E+00   0.8571E-03
       77530   0.2504E+00   0.1517E-02
       77540   0.2503E+00   0.1041E-02
       77550   0.2498E+00   0.9234E-03
       77560   0.2499E+00   0.3223E-03
       77570   0.2499E+00   0.2097E-03
       77580   0.2505E+00   0.2116E-02
       77590   0.2500E+00   0.1269E-03
       77600   0.2503E+00   0.1326E-02
       77610   0.2501E+00   0.4650E-03
       77620   0.2501E+00   0.3368E-03
       77630   0.2498E+00   0.6325E-03
       77640   0.2502E+00   0.6881E-03
       77650   0.2499E+00   0.4360E-03
       77660   0.2503E+00   0.1144E-02
       77670   0.2502E+00   0.9118E-03
       77680   0.2498E+00   0.9100E-03
       77690   0.2499E+00   0.3043E-03
       77700   0.2498E+00   0.7230E-03
       77710   0.2496E+00   0.1795E-02
       77720   0.2505E+00   0.2019E-02
       77730   0.2500E+00   0.1598E-03
       77740   0.2499E+00   0.2254E-03
       77750   0.2501E+00   0.2511E-03
       77760   0.2501E+00   0.4295E-03
       77770   0.2502E+00   0.7268E-03
       77780   0.2501E+00   0.5262E-03
       77790   0.2500E+00   0.1262E-03
       77800   0.2499E+00   0.5034E-03
       77810   0.2502E+00   0.8925E-03
       77820   0.2499E+00   0.5282E-03
       77830   0.2503E+00   0.1120E-02
       77840   0.2502E+00   0.8552E-03
       77850   0.2500E+00   0.6949E-04
       77860   0.2500E+00   0.1670E-03
       77870   0.2502E+00   0.7030E-03
       77880   0.2502E+00   0.7082E-03
       77890   0.2501E+00   0.5095E-03
       77900   0.2501E+00   0.5307E-03
       77910   0.2503E+00   0.1239E-02
       77920   0.2498E+00   0.8735E-03
       77930   0.2495E+00   0.1876E-02
       77940   0.2500E+00   0.5636E-04
       77950   0.2495E+00   0.2133E-02
       77960   0.2499E+00   0.2461E-03
       77970   0.2499E+00   0.5551E-03
       77980   0.2497E+00   0.1255E-02
       77990   0.2501E+00   0.3589E-03
       78000   0.2502E+00   0.9270E-03
       78010   0.2499E+00   0.4851E-03
       78020   0.2503E+00   0.1129E-02
       78030   0.2502E+00   0.7694E-03
       78040   0.2497E+00   0.1086E-02
       78050   0.2500E+00   0.9317E-04
       78060   0.2500E+00   0.1687E-03
       78070   0.2497E+00   0.1153E-02
       78080   0.2498E+00   0.6051E-03
       78090   0.2496E+00   0.1575E-02
       78100   0.2497E+00   0.1091E-02
       78110   0.2498E+00   0.6668E-03
       78120   0.2501E+00   0.5033E-03
       78130   0.2498E+00   0.6638E-03
       78140   0.2499E+00   0.4044E-03
       78150   0.2501E+00   0.2006E-03
       78160   0.2499E+00   0.4813E-03
       78170   0.2496E+00   0.1525E-02
       78180   0.2500E+00   0.8886E-04
       78190   0.2498E+00   0.9108E-03
       78200   0.2502E+00   0.7208E-03
       78210   0.2500E+00   0.7210E-04
       78220   0.2499E+00   0.4621E-03
       78230   0.2498E+00   0.6081E-03
       78240   0.2497E+00   0.1233E-02
       78250   0.2498E+00   0.6136E-03
       78260   0.2499E+00   0.4929E-03
       78270   0.2500E+00   0.1867E-03
       78280   0.2497E+00   0.1332E-02
       78290   0.2500E+00   0.5166E-04
       78300   0.2498E+00   0.6091E-03
       78310   0.2500E+00   0.6773E-04
       78320   0.2503E+00   0.1112E-02
       78330   0.2505E+00   0.1962E-02
       78340   0.2498E+00   0.8040E-03
       78350   0.2501E+00   0.2108E-03
       78360   0.2498E+00   0.6928E-03
       78370   0.2499E+00   0.5337E-03
       78380   0.2499E+00   0.2021E-03
       78390   0.2497E+00   0.1352E-02
       78400   0.2503E+00   0.1019E-02
       78410   0.2499E+00   0.2230E-03
       78420   0.2496E+00   0.1712E-02
       78430   0.2498E+00   0.9677E-03
       78440   0.2499E+00   0.5518E-03
       78450   0.2503E+00   0.1327E-02
       78460   0.2501E+00   0.2803E-03
       78470   0.2498E+00   0.8591E-03
       78480   0.2497E+00   0.1373E-02
       78490   0.2501E+00   0.2105E-03
       78500   0.2500E+00   0.1425E-03
       78510   0.2499E+00   0.3125E-03
       78520   0.2498E+00   0.7836E-03
       78530   0.2498E+00   0.6887E-03
       78540   0.2501E+00   0.3763E-03
       78550   0.2500E+00   0.7834E-04
       78560   0.2497E+00   0.1050E-02
       78570   0.2499E+00   0.4983E-03
       78580   0.2499E+00   0.3396E-03
       78590   0.2501E+00   0.4570E-03
       78600   0.2499E+00   0.4611E-03
       78610   0.2501E+00   0.4833E-03
       78620   0.2504E+00   0.1561E-02
       78630   0.2499E+00   0.4581E-03
       78640   0.2503E+00   0.1267E-02
       78650   0.2499E+00   0.2607E-03
       78660   0.2502E+00   0.7020E-03
       78670   0.2501E+00   0.3782E-03
       78680   0.2503E+00   0.1065E-02
       78690   0.2501E+00   0.2791E-03
       78700   0.2498E+00   0.6772E-03
       78710   0.2500E+00   0.1971E-03
       78720   0.2498E+00   0.8262E-03
       78730   0.2504E+00   0.1768E-02
       78740   0.2500E+00   0.6837E-04
       78750   0.2501E+00   0.2995E-03
       78760   0.2501E+00   0.3215E-03
       78770   0.2500E+00   0.3395E-05
       78780   0.2499E+00   0.5952E-03
       78790   0.2498E+00   0.9795E-03
       78800   0.2502E+00   0.7289E-03
       78810   0.2499E+00   0.2863E-03
       78820   0.2501E+00   0.3039E-03
       78830   0.2506E+00   0.2211E-02
       78840   0.2499E+00   0.2384E-03
       78850   0.2496E+00   0.1555E-02
       78860   0.2500E+00   0.5519E-05
       78870   0.2498E+00   0.6734E-03
       78880   0.2499E+00   0.3790E-03
       78890   0.2500E+00   0.1094E-03
       78900   0.2501E+00   0.2441E-03
       78910   0.2499E+00   0.4080E-03
       78920   0.2504E+00   0.1585E-02
       78930   0.2496E+00   0.1797E-02
       78940   0.2500E+00   0.6562E-04
       78950   0.2501E+00   0.4703E-03
       78960   0.2501E+00   0.4818E-03
       78970   0.2503E+00   0.1174E-02
       78980   0.2501E+00   0.4718E-03
       78990   0.2496E+00   0.1730E-02
       79000   0.2498E+00   0.6453E-03
       79010   0.2501E+00   0.5349E-03
       79020   0.2500E+00   0.7864E-04
       79030   0.2503E+00   0.1163E-02
       79040   0.2499E+00   0.5734E-03
       79050   0.2501E+00   0.5652E-03
       79060   0.2498E+00   0.8652E-03
       79070   0.2500E+00   0.1784E-03
       79080   0.2498E+00   0.7844E-03
       79090   0.2500E+00   0.7149E-04
       79100   0.2497E+00   0.1027E-02
       79110   0.2501E+00   0.3427E-03
       79120   0.2501E+00   0.2676E-03
       79130   0.2500E+00   0.1912E-03
       79140   0.2499E+00   0.5005E-03
       79150   0.2502E+00   0.9040E-03
       79160   0.2502E+00   0.9064E-03
       79170   0.2503E+00   0.1322E-02
       79180   0.2499E+00   0.3130E-03
       79190   0.2499E+00   0.4819E-03
       79200   0.2502E+00   0.6913E-03
       79210   0.2497E+00   0.1342E-02
       79220   0.2502E+00   0.8834E-03
       79230   0.2506E+00   0.2391E-02
       79240   0.2499E+00   0.4689E-03
       79250   0.2497E+00   0.1340E-02
       79260   0.2501E+00   0.2846E-03
       79270   0.2503E+00   0.1006E-02
       79280   0.2500E+00   0.1227E-03
       79290   0.2499E+00   0.2243E-03
       79300   0.2499E+00   0.5300E-03
       79310   0.2505E+00   0.2159E-02
       79320   0.2502E+00   0.7401E-03
       79330   0.2504E+00   0.1508E-02
       79340   0.2495E+00   0.1915E-02
       79350   0.2499E+00   0.5539E-03
       79360   0.2503E+00   0.1154E-02
       79370   0.2499E+00   0.3683E-03
       79380   0.2500E+00   0.7112E-04
       79390   0.2499E+00   0.2550E-03
       79400   0.2498E+00   0.9579E-03
       79410   0.2497E+00   0.1331E-02
       79420   0.2498E+00   0.8401E-03
       79430   0.2498E+00   0.7149E-03
       79440   0.2498E+00   0.6846E-03
       79450   0.2500E+00   0.9629E-04
       79460   0.2500E+00   0.8540E-04
       79470   0.2500E+00   0.8100E-04
       79480   0.2502E+00   0.7264E-03
       79490   0.2503E+00   0.1006E-02
       79500   0.2504E+00   0.1546E-02
       79510   0.2501E+00   0.5190E-03
       79520   0.2500E+00   0.7419E-04
       79530   0.2499E+00   0.3044E-03
       79540   0.2501E+00   0.2860E-03
       79550   0.2499E+00   0.2997E-03
       79560   0.2500E+00   0.2023E-04
       79570   0.2500E+00   0.5578E-04
       79580   0.2493E+00   0.2836E-02
       79590   0.2501E+00   0.4285E-03
       79600   0.2504E+00   0.1517E-02
       79610   0.2504E+00   0.1613E-02
       79620   0.2503E+00   0.1113E-02
       79630   0.2499E+00   0.2075E-03
       79640   0.2501E+00   0.2734E-03
       79650   0.2500E+00   0.1149E-03
       79660   0.2498E+00   0.8162E-03
       79670   0.2501E+00   0.2687E-03
       79680   0.2504E+00   0.1462E-02
       79690   0.2505E+00   0.1896E-02
       79700   0.2501E+00   0.3284E-03
       79710   0.2501E+00   0.3206E-03
       79720   0.2500E+00   0.1953E-03
       79730   0.2499E+00   0.3038E-03
       79740   0.2500E+00   0.1914E-04
       79750   0.2498E+00   0.7679E-03
       79760   0.2497E+00   0.1206E-02
       79770   0.2501E+00   0.5086E-03
       79780   0.2496E+00   0.1457E-02
       79790   0.2501E+00   0.3642E-03
       79800   0.2497E+00   0.1127E-02
       79810   0.2501E+00   0.2486E-03
       79820   0.2500E+00   0.9847E-04
       79830   0.2500E+00   0.1229E-03
       79840   0.2502E+00   0.6126E-03
       79850   0.2499E+00   0.3941E-03
       79860   0.2500E+00   0.3443E-04
       79870   0.2504E+00   0.1450E-02
       79880   0.2499E+00   0.4677E-03
       79890   0.2504E+00   0.1705E-02
       79900   0.2501E+00   0.4248E-03
       79910   0.2499E+00   0.2659E-03
       79920   0.2500E+00   0.4870E-04
       79930   0.2500E+00   0.1152E-03
       79940   0.2502E+00   0.6575E-03
       79950   0.2502E+00   0.6443E-03
       79960   0.2498E+00   0.9490E-03
       79970   0.2501E+00   0.2039E-03
       79980   0.2500E+00   0.1908E-03
       79990   0.2497E+00   0.1031E-02
       80000   0.2500E+00   0.1689E-03
       80010   0.2502E+00   0.9926E-03
       80020   0.2506E+00   0.2300E-02
       80030   0.2498E+00   0.8633E-03
       80040   0.2501E+00   0.5884E-03
       80050   0.2499E+00   0.4568E-03
       80060   0.2498E+00   0.8207E-03
       80070   0.2498E+00   0.6951E-03
       80080   0.2501E+00   0.4325E-03
       80090   0.2498E+00   0.6840E-03
       80100   0.2503E+00   0.1176E-02
       80110   0.2496E+00   0.1482E-02
       80120   0.2500E+00   0.4642E-04
       80130   0.2496E+00   0.1442E-02
       80140   0.2501E+00   0.3007E-03
       80150   0.2501E+00   0.4951E-03
       80160   0.2500E+00   0.1937E-03
       80170   0.2500E+00   0.7707E-04
       80180   0.2501E+00   0.3873E-03
       80190   0.2500E+00   0.1759E-03
       80200   0.2504E+00   0.1460E-02
       80210   0.2497E+00   0.1377E-02
       80220   0.2496E+00   0.1537E-02
       80230   0.2500E+00   0.6051E-04
       80240   0.2495E+00   0.2177E-02
       80250   0.2503E+00   0.1086E-02
       80260   0.2501E+00   0.5261E-03
       80270   0.2503E+00   0.1020E-02
       80280   0.2500E+00   0.7091E-04
       80290   0.2503E+00   0.1036E-02
       80300   0.2500E+00   0.1254E-03
       80310   0.2497E+00   0.1193E-02
       80320   0.2498E+00   0.6231E-03
       80330   0.2493E+00   0.2838E-02
       80340   0.2501E+00   0.4531E-03
       80350   0.2493E+00   0.2698E-02
       80360   0.2500E+00   0.2989E-04
       80370   0.2501E+00   0.3605E-03
       80380   0.2502E+00   0.8310E-03
       80390   0.2496E+00   0.1434E-02
       80400   0.2499E+00   0.2376E-03
       80410   0.2498E+00   0.6533E-03
       80420   0.2500E+00   0.3313E-04
       80430   0.2499E+00   0.5449E-03
       80440   0.2500E+00   0.1491E-03
       80450   0.2500E+00   0.9013E-04
       80460   0.2501E+00   0.4975E-03
       80470   0.2497E+00   0.1192E-02
       80480   0.2502E+00   0.8456E-03
       80490   0.2497E+00   0.1257E-02
       80500   0.2503E+00   0.1323E-02
       80510   0.2501E+00   0.4616E-03
       80520   0.2496E+00   0.1547E-02
       80530   0.2499E+00   0.3011E-03
       80540   0.2502E+00   0.9804E-03
       80550   0.2497E+00   0.1089E-02
       80560   0.2502E+00   0.9745E-03
       80570   0.2499E+00   0.2849E-03
       80580   0.2501E+00   0.5484E-03
       80590   0.2499E+00   0.5432E-03
       80600   0.2502E+00   0.9970E-03
       80610   0.2503E+00   0.1361E-02
       80620   0.2503E+00   0.1004E-02
       80630   0.2502E+00   0.9555E-03
       80640   0.2499E+00   0.5701E-03
       80650   0.2500E+00   0.7703E-04
       80660   0.2500E+00   0.1601E-03
       80670   0.2504E+00   0.1780E-02
       80680   0.2498E+00   0.7113E-03
       80690   0.2503E+00   0.1009E-02
       80700   0.2500E+00   0.9581E-04
       80710   0.2503E+00   0.1003E-02
       80720   0.2500E+00   0.1950E-03
       80730   0.2498E+00   0.6416E-03
       80740   0.2499E+00   0.5704E-03
       80750   0.2499E+00   0.5028E-03
       80760   0.2500E+00   0.1341E-03
       80770   0.2499E+00   0.4196E-03
       80780   0.2500E+00   0.9597E-04
       80790   0.2502E+00   0.6566E-03
       80800   0.2499E+00   0.2391E-03
       80810   0.2496E+00   0.1518E-02
       80820   0.2498E+00   0.6050E-03
       80830   0.2499E+00   0.2240E-03
       80840   0.2500E+00   0.6596E-04
       80850   0.2501E+00   0.2649E-03
       80860   0.2502E+00   0.8020E-03
       80870   0.2498E+00   0.8447E-03
       80880   0.2497E+00   0.1217E-02
       80890   0.2505E+00   0.1957E-02
       80900   0.2499E+00   0.5405E-03
       80910   0.2500E+00   0.1150E-03
       80920   0.2501E+00   0.4494E-03
       80930   0.2498E+00   0.9060E-03
       80940   0.2499E+00   0.2704E-03
       80950   0.2498E+00   0.9153E-03
       80960   0.2504E+00   0.1455E-02
       80970   0.2500E+00   0.1222E-03
       80980   0.2499E+00   0.4759E-03
       80990   0.2500E+00   0.1750E-03
       81000   0.2500E+00   0.2277E-04
       81010   0.2499E+00   0.5881E-03
       81020   0.2500E+00   0.6065E-04
       81030   0.2494E+00   0.2307E-02
       81040   0.2500E+00   0.1458E-03
       81050   0.2500E+00   0.8189E-04
       81060   0.2494E+00   0.2265E-02
       81070   0.2497E+00   0.1260E-02
       81080   0.2501E+00   0.4420E-03
       81090   0.2496E+00   0.1629E-02
       81100   0.2500E+00   0.8531E-04
       81110   0.2496E+00   0.1629E-02
       81120   0.2499E+00   0.4350E-03
       81130   0.2494E+00   0.2562E-02
       81140   0.2500E+00   0.1850E-03
       81150   0.2504E+00   0.1538E-02
       81160   0.2502E+00   0.7708E-03
       81170   0.2499E+00   0.5705E-03
       81180   0.2497E+00   0.1062E-02
       81190   0.2500E+00   0.1732E-03
       81200   0.2501E+00   0.3906E-03
       81210   0.2497E+00   0.1246E-02
       81220   0.2501E+00   0.4275E-03
       81230   0.2503E+00   0.1105E-02
       81240   0.2500E+00   0.8668E-04
       81250   0.2496E+00   0.1699E-02
       81260   0.2494E+00   0.2224E-02
       81270   0.2500E+00   0.1475E-04
       81280   0.2499E+00   0.5837E-03
       81290   0.2499E+00   0.4651E-03
       81300   0.2500E+00   0.1521E-03
       81310   0.2498E+00   0.6633E-03
       81320   0.2500E+00   0.3770E-04
       81330   0.2501E+00   0.4946E-03
       81340   0.2500E+00   0.1182E-04
       81350   0.2501E+00   0.3443E-03
       81360   0.2498E+00   0.6100E-03
       81370   0.2500E+00   0.1017E-04
       81380   0.2502E+00   0.9382E-03
       81390   0.2501E+00   0.5243E-03
       81400   0.2497E+00   0.1111E-02
       81410   0.2498E+00   0.9795E-03
       81420   0.2498E+00   0.7203E-03
       81430   0.2501E+00   0.5209E-03
       81440   0.2497E+00   0.1083E-02
       81450   0.2502E+00   0.6431E-03
       81460   0.2501E+00   0.2210E-03
       81470   0.2502E+00   0.6530E-03
       81480   0.2503E+00   0.1170E-02
       81490   0.2498E+00   0.9078E-03
       81500   0.2503E+00   0.1052E-02
       81510   0.2499E+00   0.2119E-03
       81520   0.2497E+00   0.1102E-02
       81530   0.2501E+00   0.4667E-03
       81540   0.2499E+00   0.4710E-03
       81550   0.2498E+00   0.8180E-03
       81560   0.2497E+00   0.1161E-02
       81570   0.2499E+00   0.5693E-03
       81580   0.2501E+00   0.5190E-03
       81590   0.2500E+00   0.7277E-04
       81600   0.2500E+00   0.3917E-04
       81610   0.2500E+00   0.1231E-03
       81620   0.2503E+00   0.1157E-02
       81630   0.2504E+00   0.1618E-02
       81640   0.2499E+00   0.4121E-03
       81650   0.2499E+00   0.4834E-03
       81660   0.2502E+00   0.7512E-03
       81670   0.2499E+00   0.2608E-03
       81680   0.2502E+00   0.8149E-03
       81690   0.2500E+00   0.8509E-04
       81700   0.2499E+00   0.4706E-03
       81710   0.2502E+00   0.6212E-03
       81720   0.2497E+00   0.1094E-02
       81730   0.2498E+00   0.9818E-03
       81740   0.2497E+00   0.1201E-02
       81750   0.2502E+00   0.6789E-03
       81760   0.2497E+00   0.1116E-02
       81770   0.2503E+00   0.1128E-02
       81780   0.2500E+00   0.1393E-03
       81790   0.2502E+00   0.8501E-03
       81800   0.2496E+00   0.1720E-02
       81810   0.2496E+00   0.1459E-02
       81820   0.2499E+00   0.3588E-03
       81830   0.2499E+00   0.2520E-03
       81840   0.2497E+00   0.1143E-02
       81850   0.2503E+00   0.1196E-02
       81860   0.2499E+00   0.3892E-03
       81870   0.2500E+00   0.1641E-03
       81880   0.2500E+00   0.1167E-03
       81890   0.2501E+00   0.4243E-03
       81900   0.2497E+00   0.1126E-02
       81910   0.2502E+00   0.8018E-03
       81920   0.2500E+00   0.1972E-03
       81930   0.2500E+00   0.1951E-03
       81940   0.2499E+00   0.4766E-03
       81950   0.2499E+00   0.2700E-03
       81960   0.2499E+00   0.5583E-03
       81970   0.2505E+00   0.2141E-02
       81980   0.2497E+00   0.1288E-02
       81990   0.2502E+00   0.7305E-03
       82000   0.2498E+00   0.6734E-03
       82010   0.2499E+00   0.2299E-03
       82020   0.2500E+00   0.7412E-04
       82030   0.2500E+00   0.2352E-04
       82040   0.2503E+00   0.1072E-02
       82050   0.2499E+00   0.3169E-03
       82060   0.2499E+00   0.2491E-03
       82070   0.2500E+00   0.1202E-03
       82080   0.2499E+00   0.3401E-03
       82090   0.2502E+00   0.7324E-03
       82100   0.2500E+00   0.2478E-05
       82110   0.2502E+00   0.8588E-03
       82120   0.2503E+00   0.1011E-02
       82130   0.2501E+00   0.2051E-03
       82140   0.2496E+00   0.1517E-02
       82150   0.2501E+00   0.2780E-03
       82160   0.2501E+00   0.4728E-03
       82170   0.2500E+00   0.1269E-04
       82180   0.2498E+00   0.9657E-03
       82190   0.2503E+00   0.1239E-02
       82200   0.2504E+00   0.1523E-02
       82210   0.2500E+00   0.1478E-03
       82220   0.2501E+00   0.5829E-03
       82230   0.2500E+00   0.9120E-05
       82240   0.2498E+00   0.8139E-03
       82250   0.2499E+00   0.4868E-03
       82260   0.2496E+00   0.1716E-02
       82270   0.2500E+00   0.1990E-03
       82280   0.2501E+00   0.5550E-03
       82290   0.2499E+00   0.5888E-03
       82300   0.2498E+00   0.7594E-03
       82310   0.2500E+00   0.1202E-03
       82320   0.2502E+00   0.7030E-03
       82330   0.2504E+00   0.1748E-02
       82340   0.2501E+00   0.2712E-03
       82350   0.2500E+00   0.1362E-03
       82360   0.2502E+00   0.6589E-03
       82370   0.2501E+00   0.3628E-03
       82380   0.2503E+00   0.1304E-02
       82390   0.2500E+00   0.1127E-03
       82400   0.2499E+00   0.2524E-03
       82410   0.2499E+00   0.2443E-03
       82420   0.2503E+00   0.1076E-02
       82430   0.2498E+00   0.8887E-03
       82440   0.2501E+00   0.2239E-03
       82450   0.2500E+00   0.1700E-04
       82460   0.2500E+00   0.1106E-04
       82470   0.2500E+00   0.1778E-03
       82480   0.2501E+00   0.4973E-03
       82490   0.2501E+00   0.3911E-03
