     MC_step       U_adim       M_adim
        8545  -0.1192E+04   0.5125E-01
        8546  -0.1140E+04   0.3500E-01
        8547  -0.1192E+04   0.2750E-01
        8548  -0.1312E+04   0.8750E-02
        8549  -0.1344E+04   0.1000E-01
        8550  -0.1192E+04   0.1625E-01
        8551  -0.1280E+04   0.1875E-01
        8552  -0.1220E+04   0.8750E-02
        8553  -0.1280E+04   0.1875E-01
        8554  -0.1296E+04   0.3750E-02
        8555  -0.1304E+04   0.3375E-01
        8556  -0.1432E+04   0.2625E-01
        8557  -0.1216E+04   0.1500E-01
        8558  -0.1276E+04   0.5500E-01
        8559  -0.1300E+04   0.2250E-01
        8560  -0.1292E+04   0.3750E-02
        8561  -0.1324E+04   0.1000E-01
        8562  -0.1256E+04   0.2625E-01
        8563  -0.1316E+04   0.5375E-01
        8564  -0.1288E+04   0.6500E-01
        8565  -0.1284E+04   0.2125E-01
        8566  -0.1392E+04   0.3125E-01
        8567  -0.1320E+04   0.5000E-02
        8568  -0.1364E+04   0.3250E-01
        8569  -0.1416E+04   0.1125E-01
        8570  -0.1416E+04   0.7125E-01
        8571  -0.1420E+04   0.7750E-01
        8572  -0.1320E+04   0.2375E-01
        8573  -0.1312E+04   0.1375E-01
        8574  -0.1436E+04   0.5000E-02
        8575  -0.1308E+04   0.0000E+00
        8576  -0.1392E+04   0.4000E-01
        8577  -0.1324E+04   0.2125E-01
        8578  -0.1328E+04   0.2875E-01
        8579  -0.1324E+04   0.2500E-02
        8580  -0.1260E+04   0.6375E-01
        8581  -0.1340E+04   0.1125E-01
        8582  -0.1380E+04   0.3625E-01
        8583  -0.1240E+04   0.9000E-01
        8584  -0.1264E+04   0.6375E-01
        8585  -0.1236E+04   0.8250E-01
        8586  -0.1320E+04   0.7250E-01
        8587  -0.1272E+04   0.6125E-01
        8588  -0.1188E+04   0.4500E-01
        8589  -0.1132E+04   0.2375E-01
        8590  -0.1184E+04   0.1500E-01
        8591  -0.1216E+04   0.4000E-01
        8592  -0.1168E+04   0.4500E-01
        8593  -0.1204E+04   0.3750E-02
        8594  -0.1236E+04   0.2750E-01
        8595  -0.1288E+04   0.8750E-02
        8596  -0.1324E+04   0.7125E-01
        8597  -0.1296E+04   0.8250E-01
        8598  -0.1192E+04   0.3250E-01
        8599  -0.1176E+04   0.2250E-01
        8600  -0.1220E+04   0.1375E-01
        8601  -0.1220E+04   0.1250E-02
        8602  -0.1200E+04   0.1875E-01
        8603  -0.1240E+04   0.3875E-01
        8604  -0.1236E+04   0.1750E-01
        8605  -0.1252E+04   0.1375E-01
        8606  -0.1364E+04   0.2875E-01
        8607  -0.1280E+04   0.1000E-01
        8608  -0.1144E+04   0.2625E-01
        8609  -0.1192E+04   0.3250E-01
        8610  -0.1304E+04   0.4875E-01
        8611  -0.1400E+04   0.1000E-01
        8612  -0.1368E+04   0.8750E-02
        8613  -0.1124E+04   0.6250E-02
        8614  -0.1220E+04   0.2500E-02
        8615  -0.1312E+04   0.1000E-01
        8616  -0.1204E+04   0.3375E-01
        8617  -0.1336E+04   0.3750E-02
        8618  -0.1212E+04   0.2125E-01
        8619  -0.1328E+04   0.3250E-01
        8620  -0.1288E+04   0.1125E-01
        8621  -0.1256E+04   0.5750E-01
        8622  -0.1404E+04   0.6375E-01
        8623  -0.1316E+04   0.4750E-01
        8624  -0.1296E+04   0.3125E-01
        8625  -0.1264E+04   0.9125E-01
        8626  -0.1368E+04   0.9250E-01
        8627  -0.1468E+04   0.1375E+00
        8628  -0.1344E+04   0.1575E+00
        8629  -0.1368E+04   0.1462E+00
        8630  -0.1248E+04   0.1562E+00
        8631  -0.1344E+04   0.1025E+00
        8632  -0.1440E+04   0.1500E+00
        8633  -0.1408E+04   0.1200E+00
        8634  -0.1228E+04   0.1100E+00
        8635  -0.1216E+04   0.1288E+00
        8636  -0.1216E+04   0.1675E+00
        8637  -0.1300E+04   0.1825E+00
        8638  -0.1268E+04   0.1688E+00
        8639  -0.1216E+04   0.1025E+00
        8640  -0.1248E+04   0.6750E-01
        8641  -0.1296E+04   0.6500E-01
        8642  -0.1256E+04   0.9000E-01
        8643  -0.1312E+04   0.1225E+00
        8644  -0.1292E+04   0.1150E+00
        8645  -0.1204E+04   0.1450E+00
        8646  -0.1268E+04   0.1013E+00
        8647  -0.1256E+04   0.8625E-01
        8648  -0.1244E+04   0.8500E-01
        8649  -0.1152E+04   0.1013E+00
        8650  -0.1108E+04   0.1425E+00
        8651  -0.1200E+04   0.1750E+00
        8652  -0.1272E+04   0.2162E+00
        8653  -0.1292E+04   0.2100E+00
        8654  -0.1412E+04   0.2162E+00
        8655  -0.1436E+04   0.1812E+00
        8656  -0.1356E+04   0.1338E+00
        8657  -0.1444E+04   0.1588E+00
        8658  -0.1440E+04   0.1450E+00
        8659  -0.1344E+04   0.1462E+00
        8660  -0.1280E+04   0.1487E+00
        8661  -0.1328E+04   0.1338E+00
        8662  -0.1216E+04   0.1263E+00
        8663  -0.1264E+04   0.1013E+00
        8664  -0.1196E+04   0.5250E-01
        8665  -0.1148E+04   0.3750E-02
        8666  -0.1112E+04   0.1750E-01
        8667  -0.1260E+04   0.4500E-01
        8668  -0.1284E+04   0.5875E-01
        8669  -0.1252E+04   0.6000E-01
        8670  -0.1284E+04   0.6250E-01
        8671  -0.1208E+04   0.4000E-01
        8672  -0.1248E+04   0.5000E-01
        8673  -0.1364E+04   0.5750E-01
        8674  -0.1312E+04   0.7000E-01
        8675  -0.1112E+04   0.8625E-01
        8676  -0.1172E+04   0.6125E-01
        8677  -0.1292E+04   0.3500E-01
        8678  -0.1260E+04   0.7250E-01
        8679  -0.1208E+04   0.1237E+00
        8680  -0.1216E+04   0.5625E-01
        8681  -0.1212E+04   0.2875E-01
        8682  -0.1336E+04   0.2500E-01
        8683  -0.1332E+04   0.8250E-01
        8684  -0.1248E+04   0.5250E-01
        8685  -0.1196E+04   0.1075E+00
        8686  -0.1288E+04   0.5750E-01
        8687  -0.1200E+04   0.7375E-01
        8688  -0.1248E+04   0.9625E-01
        8689  -0.1308E+04   0.9250E-01
        8690  -0.1252E+04   0.5625E-01
        8691  -0.1192E+04   0.6500E-01
        8692  -0.1308E+04   0.3750E-01
        8693  -0.1436E+04   0.3625E-01
        8694  -0.1408E+04   0.4250E-01
        8695  -0.1204E+04   0.2375E-01
        8696  -0.1288E+04   0.3625E-01
        8697  -0.1328E+04   0.6000E-01
        8698  -0.1300E+04   0.1062E+00
        8699  -0.1232E+04   0.9375E-01
        8700  -0.1220E+04   0.4125E-01
        8701  -0.1240E+04   0.3875E-01
        8702  -0.1228E+04   0.1075E+00
        8703  -0.1276E+04   0.8375E-01
        8704  -0.1236E+04   0.1188E+00
        8705  -0.1248E+04   0.1688E+00
        8706  -0.1256E+04   0.2188E+00
        8707  -0.1236E+04   0.2150E+00
        8708  -0.1316E+04   0.1938E+00
        8709  -0.1376E+04   0.2000E+00
        8710  -0.1248E+04   0.1200E+00
        8711  -0.1240E+04   0.1413E+00
        8712  -0.1192E+04   0.1425E+00
        8713  -0.1272E+04   0.1175E+00
        8714  -0.1208E+04   0.1487E+00
        8715  -0.1140E+04   0.1237E+00
        8716  -0.1124E+04   0.1250E+00
        8717  -0.1168E+04   0.1375E+00
        8718  -0.1144E+04   0.1825E+00
        8719  -0.1272E+04   0.1512E+00
        8720  -0.1352E+04   0.1413E+00
        8721  -0.1308E+04   0.1475E+00
        8722  -0.1228E+04   0.1688E+00
        8723  -0.1268E+04   0.1762E+00
        8724  -0.1300E+04   0.2275E+00
        8725  -0.1308E+04   0.1837E+00
        8726  -0.1328E+04   0.2225E+00
        8727  -0.1276E+04   0.2213E+00
        8728  -0.1400E+04   0.2662E+00
        8729  -0.1344E+04   0.1475E+00
        8730  -0.1312E+04   0.1850E+00
        8731  -0.1072E+04   0.1500E+00
        8732  -0.1108E+04   0.1388E+00
        8733  -0.1132E+04   0.1613E+00
        8734  -0.1128E+04   0.1700E+00
        8735  -0.1256E+04   0.1462E+00
        8736  -0.1108E+04   0.1212E+00
        8737  -0.1220E+04   0.1537E+00
        8738  -0.1364E+04   0.8500E-01
        8739  -0.1244E+04   0.1188E+00
        8740  -0.1292E+04   0.8750E-01
        8741  -0.1188E+04   0.6375E-01
        8742  -0.1232E+04   0.5875E-01
        8743  -0.1328E+04   0.9250E-01
        8744  -0.1272E+04   0.1225E+00
        8745  -0.1300E+04   0.1775E+00
        8746  -0.1224E+04   0.9125E-01
        8747  -0.1204E+04   0.7375E-01
        8748  -0.1280E+04   0.7625E-01
        8749  -0.1156E+04   0.8000E-01
        8750  -0.1116E+04   0.1363E+00
        8751  -0.1172E+04   0.1875E+00
        8752  -0.1256E+04   0.1537E+00
        8753  -0.1244E+04   0.1688E+00
        8754  -0.1168E+04   0.1725E+00
        8755  -0.1164E+04   0.1650E+00
        8756  -0.1268E+04   0.2000E+00
        8757  -0.1264E+04   0.1325E+00
        8758  -0.1208E+04   0.1138E+00
        8759  -0.1260E+04   0.1113E+00
        8760  -0.1288E+04   0.8375E-01
        8761  -0.1184E+04   0.9750E-01
        8762  -0.1204E+04   0.6375E-01
        8763  -0.1204E+04   0.9625E-01
        8764  -0.1268E+04   0.7750E-01
        8765  -0.1308E+04   0.6750E-01
        8766  -0.1376E+04   0.8125E-01
        8767  -0.1232E+04   0.6125E-01
        8768  -0.1208E+04   0.6000E-01
        8769  -0.1304E+04   0.6250E-02
        8770  -0.1380E+04   0.2125E-01
        8771  -0.1268E+04   0.6625E-01
        8772  -0.1260E+04   0.7500E-01
        8773  -0.1300E+04   0.5125E-01
        8774  -0.1324E+04   0.6875E-01
        8775  -0.1384E+04   0.3500E-01
        8776  -0.1372E+04   0.5500E-01
        8777  -0.1248E+04   0.3000E-01
        8778  -0.1284E+04   0.1375E-01
        8779  -0.1352E+04   0.2250E-01
        8780  -0.1288E+04   0.3875E-01
        8781  -0.1284E+04   0.6250E-02
        8782  -0.1276E+04   0.1250E-02
        8783  -0.1308E+04   0.1250E-02
        8784  -0.1332E+04   0.2875E-01
        8785  -0.1408E+04   0.1125E-01
        8786  -0.1436E+04   0.3375E-01
        8787  -0.1468E+04   0.5125E-01
        8788  -0.1324E+04   0.5375E-01
        8789  -0.1404E+04   0.3750E-02
        8790  -0.1424E+04   0.2125E-01
        8791  -0.1444E+04   0.5625E-01
        8792  -0.1420E+04   0.1375E-01
        8793  -0.1256E+04   0.1250E-02
        8794  -0.1256E+04   0.1125E-01
        8795  -0.1236E+04   0.2625E-01
        8796  -0.1240E+04   0.8750E-02
        8797  -0.1220E+04   0.3125E-01
        8798  -0.1228E+04   0.3875E-01
        8799  -0.1252E+04   0.2750E-01
        8800  -0.1160E+04   0.3875E-01
        8801  -0.1228E+04   0.3750E-02
        8802  -0.1208E+04   0.1875E-01
        8803  -0.1128E+04   0.2750E-01
        8804  -0.1248E+04   0.2250E-01
        8805  -0.1316E+04   0.5000E-02
        8806  -0.1352E+04   0.7125E-01
        8807  -0.1296E+04   0.1250E-01
        8808  -0.1300E+04   0.1025E+00
        8809  -0.1248E+04   0.1363E+00
        8810  -0.1236E+04   0.9250E-01
        8811  -0.1292E+04   0.9375E-01
        8812  -0.1256E+04   0.1350E+00
        8813  -0.1272E+04   0.5750E-01
        8814  -0.1208E+04   0.8250E-01
        8815  -0.1312E+04   0.9375E-01
        8816  -0.1332E+04   0.1200E+00
        8817  -0.1416E+04   0.1075E+00
        8818  -0.1348E+04   0.9000E-01
        8819  -0.1336E+04   0.7875E-01
        8820  -0.1332E+04   0.6750E-01
        8821  -0.1280E+04   0.4500E-01
        8822  -0.1292E+04   0.6625E-01
        8823  -0.1272E+04   0.2750E-01
        8824  -0.1216E+04   0.2500E-01
        8825  -0.1232E+04   0.3375E-01
        8826  -0.1212E+04   0.4625E-01
        8827  -0.1256E+04   0.8750E-01
        8828  -0.1148E+04   0.5500E-01
        8829  -0.1180E+04   0.3625E-01
        8830  -0.1204E+04   0.2375E-01
        8831  -0.1188E+04   0.3000E-01
        8832  -0.1184E+04   0.2125E-01
        8833  -0.1256E+04   0.2250E-01
        8834  -0.1280E+04   0.2375E-01
        8835  -0.1244E+04   0.3750E-02
        8836  -0.1252E+04   0.6250E-02
        8837  -0.1264E+04   0.3750E-01
        8838  -0.1336E+04   0.1500E-01
        8839  -0.1324E+04   0.1750E-01
        8840  -0.1184E+04   0.3250E-01
        8841  -0.1304E+04   0.5250E-01
        8842  -0.1432E+04   0.7500E-02
        8843  -0.1240E+04   0.4750E-01
        8844  -0.1244E+04   0.3750E-01
        8845  -0.1284E+04   0.1250E-02
        8846  -0.1260E+04   0.8750E-02
        8847  -0.1368E+04   0.1625E-01
        8848  -0.1328E+04   0.1750E-01
        8849  -0.1148E+04   0.1250E-02
        8850  -0.1092E+04   0.3500E-01
        8851  -0.1276E+04   0.4500E-01
        8852  -0.1180E+04   0.3375E-01
        8853  -0.1260E+04   0.3125E-01
        8854  -0.1200E+04   0.4375E-01
        8855  -0.1176E+04   0.5125E-01
        8856  -0.1276E+04   0.6250E-02
        8857  -0.1244E+04   0.2500E-02
        8858  -0.1216E+04   0.3750E-02
        8859  -0.1136E+04   0.2250E-01
        8860  -0.1148E+04   0.5250E-01
        8861  -0.1208E+04   0.2375E-01
        8862  -0.1192E+04   0.2125E-01
        8863  -0.1204E+04   0.4125E-01
        8864  -0.1232E+04   0.3125E-01
        8865  -0.1244E+04   0.5125E-01
        8866  -0.1236E+04   0.6750E-01
        8867  -0.1260E+04   0.9875E-01
        8868  -0.1272E+04   0.5125E-01
        8869  -0.1208E+04   0.3875E-01
        8870  -0.1024E+04   0.5375E-01
        8871  -0.1060E+04   0.8000E-01
        8872  -0.1140E+04   0.9750E-01
        8873  -0.1276E+04   0.9250E-01
        8874  -0.1312E+04   0.8625E-01
        8875  -0.1152E+04   0.1113E+00
        8876  -0.1248E+04   0.6000E-01
        8877  -0.1152E+04   0.7000E-01
        8878  -0.1208E+04   0.5750E-01
        8879  -0.1224E+04   0.6000E-01
        8880  -0.1256E+04   0.4125E-01
        8881  -0.1216E+04   0.5250E-01
        8882  -0.1336E+04   0.1050E+00
        8883  -0.1260E+04   0.4500E-01
        8884  -0.1284E+04   0.2125E-01
        8885  -0.1264E+04   0.6000E-01
        8886  -0.1208E+04   0.3625E-01
        8887  -0.1280E+04   0.1125E-01
        8888  -0.1368E+04   0.5625E-01
        8889  -0.1288E+04   0.9375E-01
        8890  -0.1240E+04   0.5375E-01
        8891  -0.1220E+04   0.7500E-02
        8892  -0.1192E+04   0.2250E-01
        8893  -0.1212E+04   0.6750E-01
        8894  -0.1180E+04   0.7000E-01
        8895  -0.1216E+04   0.4125E-01
        8896  -0.1152E+04   0.3500E-01
        8897  -0.1160E+04   0.2250E-01
        8898  -0.1168E+04   0.8750E-02
        8899  -0.1128E+04   0.1250E-02
        8900  -0.1088E+04   0.1375E-01
        8901  -0.1108E+04   0.1625E-01
        8902  -0.1316E+04   0.2375E-01
        8903  -0.1200E+04   0.9250E-01
        8904  -0.1260E+04   0.1163E+00
        8905  -0.1212E+04   0.6125E-01
        8906  -0.1268E+04   0.6000E-01
        8907  -0.1296E+04   0.6500E-01
        8908  -0.1248E+04   0.9625E-01
        8909  -0.1136E+04   0.9500E-01
        8910  -0.1232E+04   0.1113E+00
        8911  -0.1112E+04   0.1275E+00
        8912  -0.1232E+04   0.6625E-01
        8913  -0.1288E+04   0.1075E+00
        8914  -0.1200E+04   0.1138E+00
        8915  -0.1128E+04   0.1825E+00
        8916  -0.1256E+04   0.1400E+00
        8917  -0.1168E+04   0.1400E+00
        8918  -0.1192E+04   0.1938E+00
        8919  -0.1172E+04   0.1600E+00
        8920  -0.1260E+04   0.1988E+00
        8921  -0.1176E+04   0.1913E+00
        8922  -0.1208E+04   0.2013E+00
        8923  -0.1296E+04   0.1762E+00
        8924  -0.1184E+04   0.1775E+00
        8925  -0.1280E+04   0.1862E+00
        8926  -0.1088E+04   0.1550E+00
        8927  -0.1136E+04   0.1188E+00
        8928  -0.1256E+04   0.1087E+00
        8929  -0.1260E+04   0.1300E+00
        8930  -0.1224E+04   0.7875E-01
        8931  -0.1212E+04   0.7500E-01
        8932  -0.1160E+04   0.8000E-01
        8933  -0.1140E+04   0.1212E+00
        8934  -0.1244E+04   0.1075E+00
        8935  -0.1236E+04   0.4625E-01
        8936  -0.1288E+04   0.9125E-01
        8937  -0.1276E+04   0.9500E-01
        8938  -0.1268E+04   0.7875E-01
        8939  -0.1272E+04   0.9500E-01
        8940  -0.1308E+04   0.4250E-01
        8941  -0.1336E+04   0.5000E-01
        8942  -0.1244E+04   0.4375E-01
        8943  -0.1236E+04   0.1625E-01
        8944  -0.1236E+04   0.2000E-01
        8945  -0.1260E+04   0.3625E-01
        8946  -0.1180E+04   0.5250E-01
        8947  -0.1140E+04   0.5875E-01
        8948  -0.1248E+04   0.7250E-01
        8949  -0.1256E+04   0.6750E-01
        8950  -0.1232E+04   0.7750E-01
        8951  -0.1272E+04   0.9750E-01
        8952  -0.1132E+04   0.5500E-01
        8953  -0.1148E+04   0.6250E-01
        8954  -0.1180E+04   0.4125E-01
        8955  -0.1304E+04   0.4875E-01
        8956  -0.1356E+04   0.3125E-01
        8957  -0.1252E+04   0.1250E-01
        8958  -0.1268E+04   0.2250E-01
        8959  -0.1172E+04   0.5000E-01
        8960  -0.1204E+04   0.6125E-01
        8961  -0.1152E+04   0.1100E+00
        8962  -0.1144E+04   0.1113E+00
        8963  -0.1176E+04   0.1650E+00
        8964  -0.1136E+04   0.1363E+00
        8965  -0.1212E+04   0.1275E+00
        8966  -0.1180E+04   0.1537E+00
        8967  -0.1324E+04   0.9875E-01
        8968  -0.1128E+04   0.6500E-01
        8969  -0.1240E+04   0.1212E+00
        8970  -0.1160E+04   0.1050E+00
        8971  -0.1156E+04   0.1038E+00
        8972  -0.1136E+04   0.7875E-01
        8973  -0.1124E+04   0.1038E+00
        8974  -0.1164E+04   0.7875E-01
        8975  -0.1128E+04   0.6000E-01
        8976  -0.1144E+04   0.6375E-01
        8977  -0.1124E+04   0.7875E-01
        8978  -0.1156E+04   0.6875E-01
        8979  -0.1240E+04   0.5750E-01
        8980  -0.1368E+04   0.1038E+00
        8981  -0.1296E+04   0.1650E+00
        8982  -0.1340E+04   0.1663E+00
        8983  -0.1360E+04   0.1300E+00
        8984  -0.1336E+04   0.1625E+00
        8985  -0.1300E+04   0.1150E+00
        8986  -0.1412E+04   0.1625E+00
        8987  -0.1364E+04   0.1212E+00
        8988  -0.1276E+04   0.7375E-01
        8989  -0.1240E+04   0.1250E+00
        8990  -0.1260E+04   0.1550E+00
        8991  -0.1208E+04   0.1163E+00
        8992  -0.1220E+04   0.9625E-01
        8993  -0.1252E+04   0.9875E-01
        8994  -0.1240E+04   0.1075E+00
        8995  -0.1244E+04   0.5000E-01
        8996  -0.1292E+04   0.7125E-01
        8997  -0.1288E+04   0.7250E-01
        8998  -0.1096E+04   0.7500E-01
        8999  -0.1172E+04   0.1225E+00
        9000  -0.1132E+04   0.1363E+00
        9001  -0.1232E+04   0.1562E+00
        9002  -0.1148E+04   0.1550E+00
        9003  -0.1124E+04   0.1812E+00
        9004  -0.1236E+04   0.1150E+00
        9005  -0.1200E+04   0.1225E+00
        9006  -0.1340E+04   0.1000E+00
        9007  -0.1316E+04   0.1475E+00
        9008  -0.1324E+04   0.1600E+00
        9009  -0.1260E+04   0.1225E+00
        9010  -0.1176E+04   0.1163E+00
        9011  -0.1188E+04   0.9500E-01
        9012  -0.1188E+04   0.1113E+00
        9013  -0.1188E+04   0.1025E+00
        9014  -0.1192E+04   0.9750E-01
        9015  -0.1212E+04   0.5625E-01
        9016  -0.1348E+04   0.8125E-01
        9017  -0.1368E+04   0.8625E-01
        9018  -0.1396E+04   0.9125E-01
        9019  -0.1240E+04   0.1275E+00
        9020  -0.1360E+04   0.1300E+00
        9021  -0.1316E+04   0.1275E+00
        9022  -0.1372E+04   0.1413E+00
        9023  -0.1252E+04   0.1263E+00
        9024  -0.1200E+04   0.1450E+00
        9025  -0.1172E+04   0.1325E+00
        9026  -0.1196E+04   0.1075E+00
        9027  -0.1248E+04   0.3375E-01
        9028  -0.1288E+04   0.4375E-01
        9029  -0.1192E+04   0.5375E-01
        9030  -0.1240E+04   0.9875E-01
        9031  -0.1320E+04   0.6625E-01
        9032  -0.1296E+04   0.5000E-01
        9033  -0.1228E+04   0.7000E-01
        9034  -0.1156E+04   0.1050E+00
        9035  -0.1092E+04   0.1000E+00
        9036  -0.1200E+04   0.1338E+00
        9037  -0.1192E+04   0.9375E-01
        9038  -0.1284E+04   0.9875E-01
        9039  -0.1200E+04   0.1512E+00
        9040  -0.1192E+04   0.1325E+00
        9041  -0.1108E+04   0.1175E+00
        9042  -0.1152E+04   0.1275E+00
        9043  -0.1088E+04   0.1350E+00
        9044  -0.1188E+04   0.7125E-01
        9045  -0.1080E+04   0.1313E+00
        9046  -0.1172E+04   0.1338E+00
        9047  -0.1180E+04   0.6000E-01
        9048  -0.1296E+04   0.6875E-01
        9049  -0.1208E+04   0.2750E-01
        9050  -0.1276E+04   0.2750E-01
        9051  -0.1176E+04   0.1125E-01
        9052  -0.1276E+04   0.7125E-01
        9053  -0.1216E+04   0.2500E-01
        9054  -0.1204E+04   0.3500E-01
        9055  -0.1308E+04   0.6625E-01
        9056  -0.1312E+04   0.5500E-01
        9057  -0.1144E+04   0.6375E-01
        9058  -0.1204E+04   0.8500E-01
        9059  -0.1260E+04   0.6000E-01
        9060  -0.1148E+04   0.4625E-01
        9061  -0.1124E+04   0.1125E-01
        9062  -0.1120E+04   0.3000E-01
        9063  -0.1132E+04   0.1100E+00
        9064  -0.1212E+04   0.2625E-01
        9065  -0.1168E+04   0.5375E-01
        9066  -0.1112E+04   0.3375E-01
        9067  -0.1148E+04   0.5625E-01
        9068  -0.1084E+04   0.5750E-01
        9069  -0.1192E+04   0.4750E-01
        9070  -0.1200E+04   0.2750E-01
        9071  -0.1140E+04   0.2125E-01
        9072  -0.1124E+04   0.8750E-02
        9073  -0.1140E+04   0.4750E-01
        9074  -0.1192E+04   0.8125E-01
        9075  -0.1232E+04   0.2750E-01
        9076  -0.1116E+04   0.5250E-01
        9077  -0.1176E+04   0.2250E-01
        9078  -0.1280E+04   0.3375E-01
        9079  -0.1212E+04   0.1875E-01
        9080  -0.1252E+04   0.4500E-01
        9081  -0.1196E+04   0.2125E-01
        9082  -0.1272E+04   0.4000E-01
        9083  -0.1124E+04   0.4750E-01
        9084  -0.1132E+04   0.3000E-01
        9085  -0.1188E+04   0.5000E-01
        9086  -0.1240E+04   0.2375E-01
        9087  -0.1152E+04   0.8750E-02
        9088  -0.1220E+04   0.8750E-02
        9089  -0.1260E+04   0.5125E-01
        9090  -0.1284E+04   0.1750E-01
        9091  -0.1260E+04   0.2500E-02
        9092  -0.1328E+04   0.2625E-01
        9093  -0.1304E+04   0.7000E-01
        9094  -0.1188E+04   0.2625E-01
        9095  -0.1116E+04   0.2250E-01
        9096  -0.1144E+04   0.2500E-01
        9097  -0.1212E+04   0.2500E-02
        9098  -0.1164E+04   0.5500E-01
        9099  -0.1188E+04   0.5625E-01
        9100  -0.1248E+04   0.0000E+00
        9101  -0.1168E+04   0.6250E-02
        9102  -0.1212E+04   0.1875E-01
        9103  -0.1164E+04   0.1375E-01
        9104  -0.1276E+04   0.5000E-02
        9105  -0.1252E+04   0.3750E-02
        9106  -0.1272E+04   0.3750E-02
        9107  -0.1324E+04   0.2500E-02
        9108  -0.1288E+04   0.1750E-01
        9109  -0.1344E+04   0.5000E-02
        9110  -0.1264E+04   0.3000E-01
        9111  -0.1336E+04   0.2500E-01
        9112  -0.1344E+04   0.5250E-01
        9113  -0.1256E+04   0.5250E-01
        9114  -0.1264E+04   0.6750E-01
        9115  -0.1328E+04   0.9625E-01
        9116  -0.1388E+04   0.9625E-01
        9117  -0.1404E+04   0.8000E-01
        9118  -0.1224E+04   0.9375E-01
        9119  -0.1200E+04   0.4750E-01
        9120  -0.1180E+04   0.3875E-01
        9121  -0.1128E+04   0.2500E-02
        9122  -0.1252E+04   0.2500E-02
        9123  -0.1284E+04   0.8750E-02
        9124  -0.1360E+04   0.5500E-01
        9125  -0.1380E+04   0.7250E-01
        9126  -0.1416E+04   0.9625E-01
        9127  -0.1412E+04   0.3125E-01
        9128  -0.1244E+04   0.3875E-01
        9129  -0.1336E+04   0.0000E+00
        9130  -0.1268E+04   0.4875E-01
        9131  -0.1292E+04   0.4625E-01
        9132  -0.1160E+04   0.3000E-01
        9133  -0.1064E+04   0.8000E-01
        9134  -0.1196E+04   0.6000E-01
        9135  -0.1256E+04   0.5625E-01
        9136  -0.1128E+04   0.5000E-01
        9137  -0.1192E+04   0.3375E-01
        9138  -0.1052E+04   0.3875E-01
        9139  -0.1108E+04   0.5375E-01
        9140  -0.1300E+04   0.7375E-01
        9141  -0.1240E+04   0.4375E-01
        9142  -0.1080E+04   0.8750E-02
        9143  -0.1172E+04   0.2375E-01
        9144  -0.1172E+04   0.1125E-01
        9145  -0.1176E+04   0.3750E-02
        9146  -0.1192E+04   0.1500E-01
        9147  -0.1236E+04   0.2875E-01
        9148  -0.1252E+04   0.6750E-01
        9149  -0.1204E+04   0.5750E-01
        9150  -0.1260E+04   0.8750E-02
        9151  -0.1336E+04   0.1250E-02
        9152  -0.1340E+04   0.5000E-02
        9153  -0.1304E+04   0.2000E-01
        9154  -0.1152E+04   0.1000E-01
        9155  -0.1196E+04   0.3625E-01
        9156  -0.1188E+04   0.3500E-01
        9157  -0.1256E+04   0.2500E-02
        9158  -0.1168E+04   0.1125E-01
        9159  -0.1120E+04   0.2500E-02
        9160  -0.1144E+04   0.0000E+00
        9161  -0.1232E+04   0.2625E-01
        9162  -0.1308E+04   0.1250E-01
        9163  -0.1108E+04   0.1875E-01
        9164  -0.1124E+04   0.1875E-01
        9165  -0.1328E+04   0.3750E-01
        9166  -0.1248E+04   0.3750E-01
        9167  -0.1244E+04   0.3625E-01
        9168  -0.1200E+04   0.9500E-01
        9169  -0.1156E+04   0.8875E-01
        9170  -0.1116E+04   0.1050E+00
        9171  -0.1336E+04   0.9375E-01
        9172  -0.1348E+04   0.6375E-01
        9173  -0.1196E+04   0.1875E-01
        9174  -0.1192E+04   0.9250E-01
        9175  -0.1152E+04   0.5375E-01
        9176  -0.1204E+04   0.6000E-01
        9177  -0.1164E+04   0.1313E+00
        9178  -0.1148E+04   0.9625E-01
        9179  -0.1160E+04   0.4375E-01
        9180  -0.1272E+04   0.5500E-01
        9181  -0.1228E+04   0.3500E-01
        9182  -0.1256E+04   0.6500E-01
        9183  -0.1252E+04   0.3500E-01
        9184  -0.1276E+04   0.1250E-02
        9185  -0.1232E+04   0.8750E-02
        9186  -0.1120E+04   0.5500E-01
        9187  -0.1196E+04   0.2250E-01
        9188  -0.1124E+04   0.6250E-02
        9189  -0.1100E+04   0.1625E-01
        9190  -0.1120E+04   0.5250E-01
        9191  -0.1160E+04   0.6750E-01
        9192  -0.1164E+04   0.3250E-01
        9193  -0.1164E+04   0.3250E-01
        9194  -0.1172E+04   0.6250E-01
        9195  -0.1236E+04   0.3875E-01
        9196  -0.1212E+04   0.5500E-01
        9197  -0.1196E+04   0.3000E-01
        9198  -0.1068E+04   0.2125E-01
        9199  -0.1088E+04   0.1750E-01
        9200  -0.1008E+04   0.3125E-01
        9201  -0.1040E+04   0.6250E-02
        9202  -0.1160E+04   0.3750E-01
        9203  -0.1108E+04   0.3250E-01
        9204  -0.1160E+04   0.5000E-01
        9205  -0.1252E+04   0.4125E-01
        9206  -0.1256E+04   0.2000E-01
        9207  -0.1308E+04   0.8875E-01
        9208  -0.1248E+04   0.1125E+00
        9209  -0.1280E+04   0.1100E+00
