     MC_step       U_adim       M_adim
         695  -0.4440E+04   0.2050E+00
         696  -0.4460E+04   0.2500E+00
         697  -0.4336E+04   0.9750E-01
         698  -0.4416E+04   0.1750E+00
         699  -0.4320E+04   0.1462E+00
         700  -0.4420E+04   0.1400E+00
         701  -0.4384E+04   0.5125E-01
         702  -0.4444E+04   0.8000E-01
         703  -0.4344E+04   0.9500E-01
         704  -0.4388E+04   0.6250E-01
         705  -0.4436E+04   0.1700E+00
         706  -0.4488E+04   0.1725E+00
         707  -0.4464E+04   0.1400E+00
         708  -0.4340E+04   0.8500E-01
         709  -0.4384E+04   0.1525E+00
         710  -0.4372E+04   0.1013E+00
         711  -0.4460E+04   0.1062E+00
         712  -0.4420E+04   0.4625E-01
         713  -0.4484E+04   0.1688E+00
         714  -0.4424E+04   0.1438E+00
         715  -0.4288E+04   0.1163E+00
         716  -0.4300E+04   0.1475E+00
         717  -0.4348E+04   0.1038E+00
         718  -0.4476E+04   0.1413E+00
         719  -0.4332E+04   0.9500E-01
         720  -0.4364E+04   0.1275E+00
         721  -0.4404E+04   0.1263E+00
         722  -0.4412E+04   0.1700E+00
         723  -0.4400E+04   0.1013E+00
         724  -0.4312E+04   0.1138E+00
         725  -0.4348E+04   0.2975E+00
         726  -0.4264E+04   0.1425E+00
         727  -0.4336E+04   0.1163E+00
         728  -0.4224E+04   0.1900E+00
         729  -0.4300E+04   0.2263E+00
         730  -0.4256E+04   0.1762E+00
         731  -0.4308E+04   0.1738E+00
         732  -0.4196E+04   0.1188E+00
         733  -0.4332E+04   0.1188E+00
         734  -0.4312E+04   0.2338E+00
         735  -0.4340E+04   0.1638E+00
         736  -0.4380E+04   0.1725E+00
         737  -0.4408E+04   0.1487E+00
         738  -0.4280E+04   0.1388E+00
         739  -0.4300E+04   0.1550E+00
         740  -0.4324E+04   0.6375E-01
         741  -0.4352E+04   0.1825E+00
         742  -0.4400E+04   0.1988E+00
         743  -0.4384E+04   0.1913E+00
         744  -0.4244E+04   0.1062E+00
         745  -0.4228E+04   0.1163E+00
         746  -0.4248E+04   0.1087E+00
         747  -0.4304E+04   0.1150E+00
         748  -0.4196E+04   0.1462E+00
         749  -0.4244E+04   0.8625E-01
         750  -0.4204E+04   0.6750E-01
         751  -0.4320E+04   0.1512E+00
         752  -0.4236E+04   0.6375E-01
         753  -0.4228E+04   0.1663E+00
         754  -0.4372E+04   0.1475E+00
         755  -0.4240E+04   0.1462E+00
         756  -0.4344E+04   0.1250E+00
         757  -0.4364E+04   0.1512E+00
         758  -0.4472E+04   0.1675E+00
         759  -0.4404E+04   0.1487E+00
         760  -0.4376E+04   0.1425E+00
         761  -0.4384E+04   0.1450E+00
         762  -0.4460E+04   0.1363E+00
         763  -0.4344E+04   0.9750E-01
         764  -0.4308E+04   0.7250E-01
         765  -0.4264E+04   0.5250E-01
         766  -0.4332E+04   0.1087E+00
         767  -0.4408E+04   0.1400E+00
         768  -0.4384E+04   0.1938E+00
         769  -0.4340E+04   0.1562E+00
         770  -0.4396E+04   0.1663E+00
         771  -0.4412E+04   0.1113E+00
         772  -0.4400E+04   0.1787E+00
         773  -0.4292E+04   0.1350E+00
         774  -0.4400E+04   0.1750E+00
         775  -0.4284E+04   0.6000E-01
         776  -0.4396E+04   0.4750E-01
         777  -0.4344E+04   0.1000E-01
         778  -0.4428E+04   0.1200E+00
         779  -0.4440E+04   0.1787E+00
         780  -0.4388E+04   0.1125E+00
         781  -0.4300E+04   0.1875E-01
         782  -0.4340E+04   0.8125E-01
         783  -0.4376E+04   0.9625E-01
         784  -0.4392E+04   0.8625E-01
         785  -0.4308E+04   0.1275E+00
         786  -0.4268E+04   0.8500E-01
         787  -0.4376E+04   0.7250E-01
         788  -0.4512E+04   0.2087E+00
         789  -0.4452E+04   0.3875E-01
         790  -0.4520E+04   0.1663E+00
         791  -0.4504E+04   0.1175E+00
         792  -0.4436E+04   0.2500E-01
         793  -0.4428E+04   0.6625E-01
         794  -0.4404E+04   0.2250E-01
         795  -0.4364E+04   0.1250E+00
         796  -0.4444E+04   0.1175E+00
         797  -0.4404E+04   0.1150E+00
         798  -0.4448E+04   0.2263E+00
         799  -0.4300E+04   0.1413E+00
         800  -0.4340E+04   0.1487E+00
         801  -0.4320E+04   0.1537E+00
         802  -0.4348E+04   0.1713E+00
         803  -0.4380E+04   0.1650E+00
         804  -0.4340E+04   0.1850E+00
         805  -0.4340E+04   0.2263E+00
         806  -0.4284E+04   0.2188E+00
         807  -0.4396E+04   0.1512E+00
         808  -0.4352E+04   0.1613E+00
         809  -0.4420E+04   0.1550E+00
         810  -0.4508E+04   0.2712E+00
         811  -0.4452E+04   0.1688E+00
         812  -0.4416E+04   0.2363E+00
         813  -0.4376E+04   0.2162E+00
         814  -0.4396E+04   0.2475E+00
         815  -0.4448E+04   0.2137E+00
         816  -0.4384E+04   0.1725E+00
         817  -0.4448E+04   0.2263E+00
         818  -0.4416E+04   0.1925E+00
         819  -0.4400E+04   0.1575E+00
         820  -0.4320E+04   0.9375E-01
         821  -0.4348E+04   0.7000E-01
         822  -0.4404E+04   0.1025E+00
         823  -0.4300E+04   0.2275E+00
         824  -0.4312E+04   0.1525E+00
         825  -0.4292E+04   0.1512E+00
         826  -0.4368E+04   0.1913E+00
         827  -0.4420E+04   0.1900E+00
         828  -0.4448E+04   0.1875E+00
         829  -0.4500E+04   0.2038E+00
         830  -0.4508E+04   0.2050E+00
         831  -0.4460E+04   0.1975E+00
         832  -0.4384E+04   0.1975E+00
         833  -0.4368E+04   0.1475E+00
         834  -0.4608E+04   0.1550E+00
         835  -0.4560E+04   0.2675E+00
         836  -0.4420E+04   0.2213E+00
         837  -0.4416E+04   0.2437E+00
         838  -0.4448E+04   0.2775E+00
         839  -0.4412E+04   0.2325E+00
         840  -0.4308E+04   0.2188E+00
         841  -0.4364E+04   0.1800E+00
         842  -0.4272E+04   0.1500E+00
         843  -0.4324E+04   0.9625E-01
         844  -0.4440E+04   0.1188E+00
         845  -0.4300E+04   0.1150E+00
         846  -0.4296E+04   0.1425E+00
         847  -0.4348E+04   0.1913E+00
         848  -0.4292E+04   0.1175E+00
         849  -0.4260E+04   0.1013E+00
         850  -0.4236E+04   0.1562E+00
         851  -0.4200E+04   0.1550E+00
         852  -0.4252E+04   0.6875E-01
         853  -0.4220E+04   0.8875E-01
         854  -0.4296E+04   0.9875E-01
         855  -0.4344E+04   0.4375E-01
         856  -0.4420E+04   0.9625E-01
         857  -0.4400E+04   0.1062E+00
         858  -0.4432E+04   0.1212E+00
         859  -0.4388E+04   0.1425E+00
         860  -0.4280E+04   0.1487E+00
         861  -0.4296E+04   0.1625E+00
         862  -0.4384E+04   0.9625E-01
         863  -0.4340E+04   0.1300E+00
         864  -0.4472E+04   0.1550E+00
         865  -0.4500E+04   0.2800E+00
         866  -0.4388E+04   0.3013E+00
         867  -0.4340E+04   0.3200E+00
         868  -0.4396E+04   0.2025E+00
         869  -0.4320E+04   0.1363E+00
         870  -0.4300E+04   0.1862E+00
         871  -0.4344E+04   0.2063E+00
         872  -0.4432E+04   0.2137E+00
         873  -0.4524E+04   0.2025E+00
         874  -0.4392E+04   0.1313E+00
         875  -0.4380E+04   0.9000E-01
         876  -0.4352E+04   0.1038E+00
         877  -0.4384E+04   0.2875E-01
         878  -0.4408E+04   0.7500E-01
         879  -0.4324E+04   0.1325E+00
         880  -0.4360E+04   0.7750E-01
         881  -0.4392E+04   0.7625E-01
         882  -0.4296E+04   0.2000E-01
         883  -0.4220E+04   0.5625E-01
         884  -0.4384E+04   0.1175E+00
         885  -0.4420E+04   0.1062E+00
         886  -0.4356E+04   0.6750E-01
         887  -0.4440E+04   0.3750E-01
         888  -0.4420E+04   0.1663E+00
         889  -0.4440E+04   0.1350E+00
         890  -0.4496E+04   0.1837E+00
         891  -0.4468E+04   0.2587E+00
         892  -0.4428E+04   0.1950E+00
         893  -0.4240E+04   0.1725E+00
         894  -0.4360E+04   0.1837E+00
         895  -0.4404E+04   0.1338E+00
         896  -0.4396E+04   0.5625E-01
         897  -0.4324E+04   0.5000E-02
         898  -0.4400E+04   0.3125E-01
         899  -0.4280E+04   0.1225E+00
         900  -0.4292E+04   0.1188E+00
         901  -0.4364E+04   0.1550E+00
         902  -0.4292E+04   0.6750E-01
         903  -0.4324E+04   0.1300E+00
         904  -0.4356E+04   0.5500E-01
         905  -0.4408E+04   0.1450E+00
         906  -0.4468E+04   0.1562E+00
         907  -0.4424E+04   0.1400E+00
         908  -0.4280E+04   0.5875E-01
         909  -0.4344E+04   0.9375E-01
         910  -0.4368E+04   0.1212E+00
         911  -0.4308E+04   0.1100E+00
         912  -0.4372E+04   0.2188E+00
         913  -0.4312E+04   0.1375E+00
         914  -0.4508E+04   0.9125E-01
         915  -0.4512E+04   0.1125E+00
         916  -0.4328E+04   0.1138E+00
         917  -0.4352E+04   0.1825E+00
         918  -0.4372E+04   0.2150E+00
         919  -0.4360E+04   0.1762E+00
         920  -0.4412E+04   0.1288E+00
         921  -0.4332E+04   0.1075E+00
         922  -0.4272E+04   0.9125E-01
         923  -0.4360E+04   0.1650E+00
         924  -0.4312E+04   0.2038E+00
         925  -0.4320E+04   0.1588E+00
         926  -0.4296E+04   0.1738E+00
         927  -0.4140E+04   0.1638E+00
         928  -0.4240E+04   0.1988E+00
         929  -0.4192E+04   0.1562E+00
         930  -0.4376E+04   0.1925E+00
         931  -0.4268E+04   0.1762E+00
         932  -0.4360E+04   0.9000E-01
         933  -0.4420E+04   0.1562E+00
         934  -0.4316E+04   0.1300E+00
         935  -0.4408E+04   0.1400E+00
         936  -0.4304E+04   0.8500E-01
         937  -0.4292E+04   0.4750E-01
         938  -0.4428E+04   0.6375E-01
         939  -0.4344E+04   0.1625E-01
         940  -0.4384E+04   0.6750E-01
         941  -0.4332E+04   0.3000E-01
         942  -0.4256E+04   0.8750E-02
         943  -0.4244E+04   0.1625E-01
         944  -0.4324E+04   0.3000E-01
         945  -0.4240E+04   0.2500E-02
         946  -0.4352E+04   0.1350E+00
         947  -0.4432E+04   0.1138E+00
         948  -0.4476E+04   0.2063E+00
         949  -0.4280E+04   0.1700E+00
         950  -0.4320E+04   0.1475E+00
         951  -0.4232E+04   0.1413E+00
         952  -0.4364E+04   0.1313E+00
         953  -0.4392E+04   0.1375E+00
         954  -0.4472E+04   0.1800E+00
         955  -0.4392E+04   0.7000E-01
         956  -0.4448E+04   0.1837E+00
         957  -0.4332E+04   0.1500E+00
         958  -0.4404E+04   0.1375E+00
         959  -0.4340E+04   0.5125E-01
         960  -0.4356E+04   0.2500E-02
         961  -0.4376E+04   0.6250E-01
         962  -0.4368E+04   0.7750E-01
         963  -0.4444E+04   0.7250E-01
         964  -0.4372E+04   0.1625E+00
         965  -0.4328E+04   0.1525E+00
         966  -0.4260E+04   0.1225E+00
         967  -0.4352E+04   0.1775E+00
         968  -0.4280E+04   0.2363E+00
         969  -0.4380E+04   0.1925E+00
         970  -0.4480E+04   0.2075E+00
         971  -0.4352E+04   0.1938E+00
         972  -0.4248E+04   0.1212E+00
         973  -0.4220E+04   0.1800E+00
         974  -0.4144E+04   0.1113E+00
         975  -0.4264E+04   0.1188E+00
         976  -0.4320E+04   0.1087E+00
         977  -0.4348E+04   0.7875E-01
         978  -0.4368E+04   0.1025E+00
         979  -0.4344E+04   0.3625E-01
         980  -0.4188E+04   0.4625E-01
         981  -0.4300E+04   0.1212E+00
         982  -0.4268E+04   0.1300E+00
         983  -0.4248E+04   0.8125E-01
         984  -0.4108E+04   0.5750E-01
         985  -0.4388E+04   0.2325E+00
         986  -0.4356E+04   0.7875E-01
         987  -0.4312E+04   0.1125E-01
         988  -0.4340E+04   0.1225E+00
         989  -0.4348E+04   0.1787E+00
         990  -0.4380E+04   0.5875E-01
         991  -0.4220E+04   0.3875E-01
         992  -0.4252E+04   0.2625E-01
         993  -0.4140E+04   0.9125E-01
         994  -0.4148E+04   0.9125E-01
         995  -0.4228E+04   0.4250E-01
         996  -0.4376E+04   0.8375E-01
         997  -0.4312E+04   0.1000E+00
         998  -0.4264E+04   0.1025E+00
         999  -0.4300E+04   0.2625E-01
        1000  -0.4304E+04   0.9000E-01
        1001  -0.4380E+04   0.9625E-01
        1002  -0.4384E+04   0.7875E-01
        1003  -0.4364E+04   0.1450E+00
        1004  -0.4288E+04   0.6500E-01
        1005  -0.4276E+04   0.3625E-01
        1006  -0.4268E+04   0.8750E-02
        1007  -0.4168E+04   0.1125E-01
        1008  -0.4296E+04   0.1000E-01
        1009  -0.4236E+04   0.1150E+00
        1010  -0.4296E+04   0.2188E+00
        1011  -0.4212E+04   0.1713E+00
        1012  -0.4308E+04   0.6250E-01
        1013  -0.4348E+04   0.8000E-01
        1014  -0.4396E+04   0.1400E+00
        1015  -0.4328E+04   0.1512E+00
        1016  -0.4472E+04   0.5750E-01
        1017  -0.4524E+04   0.1837E+00
        1018  -0.4564E+04   0.8250E-01
        1019  -0.4496E+04   0.3125E-01
        1020  -0.4464E+04   0.8750E-02
        1021  -0.4508E+04   0.5625E-01
        1022  -0.4456E+04   0.4250E-01
        1023  -0.4456E+04   0.5000E-02
        1024  -0.4468E+04   0.9750E-01
        1025  -0.4524E+04   0.1837E+00
        1026  -0.4552E+04   0.1375E+00
        1027  -0.4332E+04   0.1450E+00
        1028  -0.4408E+04   0.2475E+00
        1029  -0.4304E+04   0.2087E+00
        1030  -0.4376E+04   0.2687E+00
        1031  -0.4356E+04   0.1875E+00
        1032  -0.4340E+04   0.2250E+00
        1033  -0.4384E+04   0.1888E+00
        1034  -0.4524E+04   0.2513E+00
        1035  -0.4404E+04   0.1438E+00
        1036  -0.4376E+04   0.7125E-01
        1037  -0.4344E+04   0.1438E+00
        1038  -0.4540E+04   0.7375E-01
        1039  -0.4356E+04   0.1212E+00
        1040  -0.4380E+04   0.9000E-01
        1041  -0.4464E+04   0.1000E+00
        1042  -0.4352E+04   0.6500E-01
        1043  -0.4304E+04   0.1338E+00
        1044  -0.4332E+04   0.1762E+00
        1045  -0.4312E+04   0.2375E-01
        1046  -0.4352E+04   0.6750E-01
        1047  -0.4284E+04   0.9625E-01
        1048  -0.4312E+04   0.6000E-01
        1049  -0.4240E+04   0.7750E-01
        1050  -0.4284E+04   0.1363E+00
        1051  -0.4180E+04   0.5000E-01
        1052  -0.4172E+04   0.4250E-01
        1053  -0.4336E+04   0.8250E-01
        1054  -0.4304E+04   0.1000E+00
        1055  -0.4336E+04   0.1225E+00
        1056  -0.4296E+04   0.1875E-01
        1057  -0.4312E+04   0.6250E-02
        1058  -0.4308E+04   0.6750E-01
        1059  -0.4232E+04   0.1163E+00
        1060  -0.4412E+04   0.2025E+00
        1061  -0.4440E+04   0.7250E-01
        1062  -0.4408E+04   0.1588E+00
        1063  -0.4372E+04   0.1562E+00
        1064  -0.4412E+04   0.4875E-01
        1065  -0.4384E+04   0.5250E-01
        1066  -0.4432E+04   0.8250E-01
        1067  -0.4392E+04   0.1212E+00
        1068  -0.4440E+04   0.1413E+00
        1069  -0.4444E+04   0.8750E-01
        1070  -0.4444E+04   0.9000E-01
        1071  -0.4428E+04   0.2137E+00
        1072  -0.4396E+04   0.1350E+00
        1073  -0.4324E+04   0.1575E+00
        1074  -0.4492E+04   0.1762E+00
        1075  -0.4496E+04   0.1850E+00
        1076  -0.4516E+04   0.2100E+00
        1077  -0.4420E+04   0.1950E+00
        1078  -0.4512E+04   0.7875E-01
        1079  -0.4532E+04   0.9000E-01
        1080  -0.4524E+04   0.1237E+00
        1081  -0.4444E+04   0.9125E-01
        1082  -0.4492E+04   0.1325E+00
        1083  -0.4484E+04   0.1688E+00
        1084  -0.4416E+04   0.1388E+00
        1085  -0.4408E+04   0.1462E+00
        1086  -0.4540E+04   0.1925E+00
        1087  -0.4504E+04   0.6875E-01
        1088  -0.4424E+04   0.2350E+00
        1089  -0.4448E+04   0.1400E+00
        1090  -0.4492E+04   0.1675E+00
        1091  -0.4484E+04   0.1138E+00
        1092  -0.4504E+04   0.2200E+00
        1093  -0.4360E+04   0.1400E+00
        1094  -0.4428E+04   0.1413E+00
        1095  -0.4476E+04   0.1875E+00
        1096  -0.4444E+04   0.1750E+00
        1097  -0.4592E+04   0.2900E+00
        1098  -0.4576E+04   0.2275E+00
        1099  -0.4576E+04   0.2150E+00
        1100  -0.4544E+04   0.1975E+00
        1101  -0.4464E+04   0.1413E+00
        1102  -0.4448E+04   0.1100E+00
        1103  -0.4416E+04   0.2300E+00
        1104  -0.4496E+04   0.2112E+00
        1105  -0.4316E+04   0.1550E+00
        1106  -0.4436E+04   0.2275E+00
        1107  -0.4376E+04   0.9500E-01
        1108  -0.4352E+04   0.1237E+00
        1109  -0.4292E+04   0.8875E-01
        1110  -0.4248E+04   0.7375E-01
        1111  -0.4236E+04   0.1288E+00
        1112  -0.4232E+04   0.1138E+00
        1113  -0.4260E+04   0.4250E-01
        1114  -0.4340E+04   0.1750E-01
        1115  -0.4340E+04   0.5250E-01
        1116  -0.4228E+04   0.1625E-01
        1117  -0.4424E+04   0.1525E+00
        1118  -0.4448E+04   0.1375E+00
        1119  -0.4340E+04   0.1363E+00
        1120  -0.4368E+04   0.1175E+00
        1121  -0.4352E+04   0.3500E-01
        1122  -0.4300E+04   0.1125E-01
        1123  -0.4312E+04   0.5500E-01
        1124  -0.4316E+04   0.4000E-01
        1125  -0.4384E+04   0.1212E+00
        1126  -0.4428E+04   0.1188E+00
        1127  -0.4288E+04   0.1338E+00
        1128  -0.4380E+04   0.6125E-01
        1129  -0.4364E+04   0.2000E-01
        1130  -0.4400E+04   0.1125E-01
        1131  -0.4412E+04   0.2500E-01
        1132  -0.4436E+04   0.1250E-02
        1133  -0.4456E+04   0.5375E-01
        1134  -0.4444E+04   0.1013E+00
        1135  -0.4336E+04   0.1475E+00
        1136  -0.4332E+04   0.1038E+00
        1137  -0.4428E+04   0.1762E+00
        1138  -0.4440E+04   0.2087E+00
        1139  -0.4444E+04   0.6625E-01
        1140  -0.4376E+04   0.9625E-01
        1141  -0.4292E+04   0.1125E+00
        1142  -0.4288E+04   0.1300E+00
        1143  -0.4344E+04   0.1163E+00
        1144  -0.4296E+04   0.7750E-01
        1145  -0.4284E+04   0.1125E+00
        1146  -0.4316E+04   0.1638E+00
        1147  -0.4356E+04   0.1837E+00
        1148  -0.4344E+04   0.1487E+00
        1149  -0.4420E+04   0.1638E+00
        1150  -0.4448E+04   0.1388E+00
        1151  -0.4388E+04   0.1638E+00
        1152  -0.4500E+04   0.2150E+00
