        time     pot_ergy     kin_ergy         v_mc        press       T_adim
  0.0000E+00  -0.4926E+01   0.1657E+01   0.2614E-16   0.2663E+01   0.1104E+01
  0.5000E-02  -0.4937E+01   0.1666E+01   0.2661E-16   0.2628E+01   0.1111E+01
  0.1000E-01  -0.4948E+01   0.1678E+01   0.3834E-16   0.2589E+01   0.1119E+01
  0.1500E-01  -0.4959E+01   0.1689E+01   0.8174E-17   0.2552E+01   0.1126E+01
  0.2000E-01  -0.4965E+01   0.1696E+01   0.6040E-17   0.2525E+01   0.1131E+01
  0.2500E-01  -0.4968E+01   0.1699E+01   0.2828E-16   0.2511E+01   0.1133E+01
  0.3000E-01  -0.4965E+01   0.1697E+01   0.2899E-16   0.2516E+01   0.1131E+01
  0.3500E-01  -0.4958E+01   0.1690E+01   0.2953E-16   0.2531E+01   0.1127E+01
  0.4000E-01  -0.4952E+01   0.1683E+01   0.3950E-16   0.2549E+01   0.1122E+01
  0.4500E-01  -0.4947E+01   0.1678E+01   0.6945E-16   0.2557E+01   0.1119E+01
  0.5000E-01  -0.4949E+01   0.1680E+01   0.3152E-16   0.2545E+01   0.1120E+01
  0.5500E-01  -0.4959E+01   0.1690E+01   0.2807E-16   0.2509E+01   0.1126E+01
  0.6000E-01  -0.4975E+01   0.1706E+01   0.3097E-16   0.2452E+01   0.1137E+01
  0.6500E-01  -0.4995E+01   0.1726E+01   0.2897E-16   0.2382E+01   0.1150E+01
  0.7000E-01  -0.5016E+01   0.1746E+01   0.5619E-16   0.2311E+01   0.1164E+01
  0.7500E-01  -0.5033E+01   0.1763E+01   0.2142E-16   0.2250E+01   0.1175E+01
  0.8000E-01  -0.5045E+01   0.1775E+01   0.3098E-16   0.2206E+01   0.1183E+01
  0.8500E-01  -0.5052E+01   0.1782E+01   0.3411E-16   0.2180E+01   0.1188E+01
  0.9000E-01  -0.5053E+01   0.1784E+01   0.3770E-16   0.2168E+01   0.1189E+01
  0.9500E-01  -0.5054E+01   0.1785E+01   0.3662E-16   0.2162E+01   0.1190E+01
  0.1000E+00  -0.5057E+01   0.1787E+01   0.2170E-16   0.2154E+01   0.1191E+01
  0.1050E+00  -0.5060E+01   0.1791E+01   0.2392E-16   0.2142E+01   0.1194E+01
  0.1100E+00  -0.5066E+01   0.1797E+01   0.4690E-16   0.2125E+01   0.1198E+01
  0.1150E+00  -0.5074E+01   0.1803E+01   0.2168E-16   0.2106E+01   0.1202E+01
  0.1200E+00  -0.5079E+01   0.1808E+01   0.5979E-16   0.2095E+01   0.1205E+01
  0.1250E+00  -0.5080E+01   0.1809E+01   0.3793E-16   0.2095E+01   0.1206E+01
  0.1300E+00  -0.5078E+01   0.1807E+01   0.8143E-16   0.2109E+01   0.1204E+01
  0.1350E+00  -0.5072E+01   0.1801E+01   0.5422E-16   0.2134E+01   0.1201E+01
  0.1400E+00  -0.5065E+01   0.1793E+01   0.4622E-16   0.2163E+01   0.1196E+01
  0.1450E+00  -0.5058E+01   0.1787E+01   0.4109E-16   0.2191E+01   0.1191E+01
  0.1500E+00  -0.5055E+01   0.1783E+01   0.8298E-16   0.2211E+01   0.1188E+01
  0.1550E+00  -0.5054E+01   0.1781E+01   0.1397E-15   0.2223E+01   0.1188E+01
  0.1600E+00  -0.5054E+01   0.1781E+01   0.1685E-15   0.2231E+01   0.1188E+01
  0.1650E+00  -0.5054E+01   0.1781E+01   0.2694E-16   0.2242E+01   0.1187E+01
  0.1700E+00  -0.5050E+01   0.1777E+01   0.3040E-16   0.2261E+01   0.1185E+01
  0.1750E+00  -0.5043E+01   0.1770E+01   0.1834E-16   0.2293E+01   0.1180E+01
  0.1800E+00  -0.5033E+01   0.1760E+01   0.6443E-16   0.2334E+01   0.1173E+01
  0.1850E+00  -0.5021E+01   0.1748E+01   0.6022E-16   0.2381E+01   0.1165E+01
  0.1900E+00  -0.5008E+01   0.1735E+01   0.4427E-16   0.2431E+01   0.1157E+01
  0.1950E+00  -0.4995E+01   0.1723E+01   0.3951E-16   0.2479E+01   0.1148E+01
  0.2000E+00  -0.4983E+01   0.1711E+01   0.6598E-16   0.2526E+01   0.1140E+01
  0.2050E+00  -0.4973E+01   0.1700E+01   0.2939E-16   0.2566E+01   0.1133E+01
  0.2100E+00  -0.4964E+01   0.1691E+01   0.3999E-16   0.2598E+01   0.1127E+01
  0.2150E+00  -0.4959E+01   0.1686E+01   0.5773E-16   0.2616E+01   0.1124E+01
  0.2200E+00  -0.4960E+01   0.1687E+01   0.2752E-16   0.2612E+01   0.1125E+01
  0.2250E+00  -0.4968E+01   0.1695E+01   0.4480E-16   0.2586E+01   0.1130E+01
  0.2300E+00  -0.4980E+01   0.1706E+01   0.1932E-16   0.2545E+01   0.1137E+01
  0.2350E+00  -0.4992E+01   0.1718E+01   0.2813E-16   0.2503E+01   0.1145E+01
  0.2400E+00  -0.5000E+01   0.1726E+01   0.5261E-16   0.2469E+01   0.1151E+01
  0.2450E+00  -0.5004E+01   0.1730E+01   0.2822E-16   0.2447E+01   0.1154E+01
  0.2500E+00  -0.5004E+01   0.1731E+01   0.3838E-16   0.2437E+01   0.1154E+01
  0.2550E+00  -0.5001E+01   0.1728E+01   0.3865E-16   0.2435E+01   0.1152E+01
  0.2600E+00  -0.4998E+01   0.1726E+01   0.5359E-16   0.2435E+01   0.1150E+01
  0.2650E+00  -0.4996E+01   0.1723E+01   0.3214E-16   0.2432E+01   0.1149E+01
  0.2700E+00  -0.4996E+01   0.1722E+01   0.3737E-16   0.2426E+01   0.1148E+01
  0.2750E+00  -0.4996E+01   0.1723E+01   0.4221E-16   0.2417E+01   0.1149E+01
  0.2800E+00  -0.4996E+01   0.1724E+01   0.3705E-16   0.2407E+01   0.1149E+01
  0.2850E+00  -0.4997E+01   0.1724E+01   0.3592E-16   0.2398E+01   0.1150E+01
  0.2900E+00  -0.4997E+01   0.1725E+01   0.2198E-16   0.2390E+01   0.1150E+01
  0.2950E+00  -0.4997E+01   0.1724E+01   0.3385E-16   0.2384E+01   0.1150E+01
  0.3000E+00  -0.4997E+01   0.1724E+01   0.1156E-16   0.2379E+01   0.1149E+01
  0.3050E+00  -0.4996E+01   0.1723E+01   0.2970E-16   0.2375E+01   0.1149E+01
  0.3100E+00  -0.4994E+01   0.1722E+01   0.3637E-16   0.2374E+01   0.1148E+01
  0.3150E+00  -0.4992E+01   0.1720E+01   0.2754E-16   0.2376E+01   0.1146E+01
  0.3200E+00  -0.4989E+01   0.1717E+01   0.6012E-16   0.2379E+01   0.1145E+01
  0.3250E+00  -0.4987E+01   0.1715E+01   0.5242E-16   0.2385E+01   0.1143E+01
  0.3300E+00  -0.4983E+01   0.1711E+01   0.2404E-16   0.2394E+01   0.1141E+01
  0.3350E+00  -0.4976E+01   0.1704E+01   0.1617E-16   0.2413E+01   0.1136E+01
  0.3400E+00  -0.4965E+01   0.1693E+01   0.8034E-16   0.2448E+01   0.1129E+01
  0.3450E+00  -0.4950E+01   0.1678E+01   0.3826E-16   0.2495E+01   0.1119E+01
  0.3500E+00  -0.4932E+01   0.1660E+01   0.4818E-16   0.2550E+01   0.1107E+01
  0.3550E+00  -0.4915E+01   0.1645E+01   0.8619E-16   0.2597E+01   0.1097E+01
  0.3600E+00  -0.4905E+01   0.1635E+01   0.8006E-16   0.2623E+01   0.1090E+01
  0.3650E+00  -0.4905E+01   0.1635E+01   0.6634E-16   0.2619E+01   0.1090E+01
  0.3700E+00  -0.4912E+01   0.1643E+01   0.5428E-16   0.2586E+01   0.1095E+01
  0.3750E+00  -0.4927E+01   0.1657E+01   0.7488E-16   0.2531E+01   0.1105E+01
  0.3800E+00  -0.4945E+01   0.1675E+01   0.8231E-16   0.2464E+01   0.1117E+01
  0.3850E+00  -0.4963E+01   0.1693E+01   0.2951E-16   0.2398E+01   0.1128E+01
  0.3900E+00  -0.4977E+01   0.1707E+01   0.7018E-16   0.2343E+01   0.1138E+01
  0.3950E+00  -0.4985E+01   0.1714E+01   0.3022E-16   0.2308E+01   0.1143E+01
  0.4000E+00  -0.4987E+01   0.1716E+01   0.7943E-16   0.2295E+01   0.1144E+01
  0.4050E+00  -0.4984E+01   0.1714E+01   0.4894E-16   0.2297E+01   0.1143E+01
  0.4100E+00  -0.4980E+01   0.1710E+01   0.1372E-16   0.2305E+01   0.1140E+01
  0.4150E+00  -0.4978E+01   0.1708E+01   0.3789E-16   0.2311E+01   0.1138E+01
  0.4200E+00  -0.4976E+01   0.1707E+01   0.3904E-16   0.2317E+01   0.1138E+01
  0.4250E+00  -0.4976E+01   0.1707E+01   0.4781E-16   0.2321E+01   0.1138E+01
  0.4300E+00  -0.4977E+01   0.1708E+01   0.1612E-16   0.2322E+01   0.1139E+01
  0.4350E+00  -0.4980E+01   0.1710E+01   0.4806E-16   0.2322E+01   0.1140E+01
  0.4400E+00  -0.4982E+01   0.1712E+01   0.3974E-16   0.2323E+01   0.1142E+01
  0.4450E+00  -0.4983E+01   0.1713E+01   0.1579E-16   0.2329E+01   0.1142E+01
  0.4500E+00  -0.4982E+01   0.1713E+01   0.4219E-16   0.2342E+01   0.1142E+01
  0.4550E+00  -0.4979E+01   0.1709E+01   0.4591E-16   0.2362E+01   0.1140E+01
  0.4600E+00  -0.4974E+01   0.1704E+01   0.2868E-16   0.2390E+01   0.1136E+01
  0.4650E+00  -0.4967E+01   0.1698E+01   0.4100E-16   0.2422E+01   0.1132E+01
  0.4700E+00  -0.4959E+01   0.1689E+01   0.2267E-16   0.2460E+01   0.1126E+01
  0.4750E+00  -0.4950E+01   0.1679E+01   0.7411E-17   0.2502E+01   0.1120E+01
  0.4800E+00  -0.4939E+01   0.1668E+01   0.5422E-16   0.2548E+01   0.1112E+01
  0.4850E+00  -0.4926E+01   0.1655E+01   0.1888E-16   0.2597E+01   0.1103E+01
  0.4900E+00  -0.4914E+01   0.1642E+01   0.1926E-16   0.2644E+01   0.1095E+01
  0.4950E+00  -0.4902E+01   0.1632E+01   0.2921E-16   0.2685E+01   0.1088E+01
  0.5000E+00  -0.4895E+01   0.1625E+01   0.3067E-16   0.2711E+01   0.1083E+01
  0.5050E+00  -0.4894E+01   0.1624E+01   0.2485E-16   0.2715E+01   0.1083E+01
  0.5100E+00  -0.4899E+01   0.1629E+01   0.3767E-16   0.2696E+01   0.1086E+01
  0.5150E+00  -0.4910E+01   0.1640E+01   0.2970E-16   0.2660E+01   0.1093E+01
  0.5200E+00  -0.4923E+01   0.1653E+01   0.3386E-16   0.2613E+01   0.1102E+01
  0.5250E+00  -0.4936E+01   0.1665E+01   0.2579E-16   0.2567E+01   0.1110E+01
  0.5300E+00  -0.4947E+01   0.1676E+01   0.3391E-16   0.2525E+01   0.1117E+01
  0.5350E+00  -0.4956E+01   0.1685E+01   0.4417E-16   0.2488E+01   0.1123E+01
  0.5400E+00  -0.4962E+01   0.1692E+01   0.3593E-16   0.2456E+01   0.1128E+01
  0.5450E+00  -0.4969E+01   0.1699E+01   0.8589E-16   0.2424E+01   0.1133E+01
  0.5500E+00  -0.4976E+01   0.1706E+01   0.5343E-16   0.2392E+01   0.1137E+01
  0.5550E+00  -0.4983E+01   0.1712E+01   0.9779E-16   0.2358E+01   0.1142E+01
  0.5600E+00  -0.4990E+01   0.1720E+01   0.4600E-16   0.2324E+01   0.1147E+01
  0.5650E+00  -0.4998E+01   0.1728E+01   0.7271E-16   0.2288E+01   0.1152E+01
  0.5700E+00  -0.5007E+01   0.1736E+01   0.7871E-16   0.2249E+01   0.1157E+01
  0.5750E+00  -0.5015E+01   0.1744E+01   0.6738E-16   0.2213E+01   0.1163E+01
  0.5800E+00  -0.5023E+01   0.1752E+01   0.5827E-16   0.2177E+01   0.1168E+01
  0.5850E+00  -0.5030E+01   0.1759E+01   0.2631E-16   0.2146E+01   0.1173E+01
  0.5900E+00  -0.5035E+01   0.1765E+01   0.1085E-15   0.2120E+01   0.1176E+01
  0.5950E+00  -0.5038E+01   0.1767E+01   0.3153E-16   0.2104E+01   0.1178E+01
  0.6000E+00  -0.5036E+01   0.1765E+01   0.1384E-15   0.2103E+01   0.1177E+01
  0.6050E+00  -0.5029E+01   0.1759E+01   0.1992E-15   0.2117E+01   0.1173E+01
  0.6100E+00  -0.5021E+01   0.1750E+01   0.1314E-15   0.2139E+01   0.1167E+01
  0.6150E+00  -0.5009E+01   0.1739E+01   0.5846E-16   0.2169E+01   0.1159E+01
  0.6200E+00  -0.4999E+01   0.1730E+01   0.8359E-16   0.2194E+01   0.1153E+01
  0.6250E+00  -0.4995E+01   0.1725E+01   0.4803E-16   0.2204E+01   0.1150E+01
  0.6300E+00  -0.4995E+01   0.1725E+01   0.1028E-15   0.2198E+01   0.1150E+01
  0.6350E+00  -0.5001E+01   0.1731E+01   0.1084E-15   0.2175E+01   0.1154E+01
  0.6400E+00  -0.5010E+01   0.1741E+01   0.6737E-16   0.2141E+01   0.1160E+01
  0.6450E+00  -0.5022E+01   0.1752E+01   0.3078E-16   0.2100E+01   0.1168E+01
  0.6500E+00  -0.5033E+01   0.1763E+01   0.5381E-16   0.2062E+01   0.1175E+01
  0.6550E+00  -0.5041E+01   0.1771E+01   0.5495E-16   0.2032E+01   0.1181E+01
  0.6600E+00  -0.5046E+01   0.1776E+01   0.5403E-16   0.2015E+01   0.1184E+01
  0.6650E+00  -0.5047E+01   0.1778E+01   0.7048E-16   0.2009E+01   0.1185E+01
  0.6700E+00  -0.5045E+01   0.1775E+01   0.2676E-16   0.2015E+01   0.1184E+01
  0.6750E+00  -0.5041E+01   0.1771E+01   0.2634E-16   0.2028E+01   0.1180E+01
  0.6800E+00  -0.5034E+01   0.1764E+01   0.9309E-16   0.2049E+01   0.1176E+01
  0.6850E+00  -0.5026E+01   0.1756E+01   0.5741E-16   0.2071E+01   0.1171E+01
  0.6900E+00  -0.5019E+01   0.1748E+01   0.7912E-16   0.2095E+01   0.1166E+01
  0.6950E+00  -0.5011E+01   0.1741E+01   0.6831E-16   0.2117E+01   0.1161E+01
  0.7000E+00  -0.5005E+01   0.1735E+01   0.6561E-16   0.2135E+01   0.1156E+01
  0.7050E+00  -0.5002E+01   0.1731E+01   0.2330E-16   0.2143E+01   0.1154E+01
  0.7100E+00  -0.5003E+01   0.1731E+01   0.3342E-16   0.2138E+01   0.1154E+01
  0.7150E+00  -0.5010E+01   0.1738E+01   0.4905E-16   0.2116E+01   0.1158E+01
  0.7200E+00  -0.5022E+01   0.1750E+01   0.3763E-16   0.2076E+01   0.1167E+01
  0.7250E+00  -0.5039E+01   0.1766E+01   0.1518E-16   0.2025E+01   0.1178E+01
  0.7300E+00  -0.5056E+01   0.1783E+01   0.4018E-16   0.1975E+01   0.1189E+01
  0.7350E+00  -0.5070E+01   0.1797E+01   0.4844E-16   0.1937E+01   0.1198E+01
  0.7400E+00  -0.5078E+01   0.1805E+01   0.3607E-16   0.1920E+01   0.1204E+01
  0.7450E+00  -0.5081E+01   0.1807E+01   0.9926E-16   0.1924E+01   0.1205E+01
  0.7500E+00  -0.5076E+01   0.1802E+01   0.5341E-16   0.1954E+01   0.1201E+01
  0.7550E+00  -0.5064E+01   0.1791E+01   0.6564E-16   0.2007E+01   0.1194E+01
  0.7600E+00  -0.5048E+01   0.1775E+01   0.4242E-16   0.2076E+01   0.1183E+01
  0.7650E+00  -0.5030E+01   0.1757E+01   0.9213E-17   0.2153E+01   0.1171E+01
  0.7700E+00  -0.5010E+01   0.1738E+01   0.3951E-16   0.2233E+01   0.1158E+01
  0.7750E+00  -0.4991E+01   0.1719E+01   0.1712E-16   0.2309E+01   0.1146E+01
  0.7800E+00  -0.4975E+01   0.1703E+01   0.1222E-16   0.2378E+01   0.1135E+01
  0.7850E+00  -0.4962E+01   0.1690E+01   0.2064E-16   0.2433E+01   0.1127E+01
  0.7900E+00  -0.4954E+01   0.1682E+01   0.1438E-16   0.2472E+01   0.1121E+01
  0.7950E+00  -0.4952E+01   0.1680E+01   0.2913E-16   0.2489E+01   0.1120E+01
  0.8000E+00  -0.4955E+01   0.1684E+01   0.2159E-16   0.2487E+01   0.1122E+01
  0.8050E+00  -0.4963E+01   0.1691E+01   0.8676E-17   0.2471E+01   0.1127E+01
  0.8100E+00  -0.4972E+01   0.1701E+01   0.2708E-16   0.2447E+01   0.1134E+01
  0.8150E+00  -0.4982E+01   0.1710E+01   0.2381E-16   0.2422E+01   0.1140E+01
  0.8200E+00  -0.4991E+01   0.1719E+01   0.4518E-16   0.2398E+01   0.1146E+01
  0.8250E+00  -0.5000E+01   0.1729E+01   0.2122E-16   0.2373E+01   0.1152E+01
  0.8300E+00  -0.5010E+01   0.1739E+01   0.3149E-16   0.2346E+01   0.1159E+01
  0.8350E+00  -0.5020E+01   0.1749E+01   0.3137E-16   0.2319E+01   0.1166E+01
  0.8400E+00  -0.5028E+01   0.1756E+01   0.4536E-16   0.2300E+01   0.1171E+01
  0.8450E+00  -0.5032E+01   0.1760E+01   0.9228E-17   0.2296E+01   0.1173E+01
  0.8500E+00  -0.5030E+01   0.1759E+01   0.1703E-16   0.2307E+01   0.1173E+01
  0.8550E+00  -0.5025E+01   0.1754E+01   0.4308E-16   0.2329E+01   0.1169E+01
  0.8600E+00  -0.5018E+01   0.1748E+01   0.4355E-16   0.2358E+01   0.1165E+01
  0.8650E+00  -0.5011E+01   0.1741E+01   0.2965E-16   0.2387E+01   0.1161E+01
  0.8700E+00  -0.5006E+01   0.1737E+01   0.1426E-16   0.2408E+01   0.1158E+01
  0.8750E+00  -0.5007E+01   0.1737E+01   0.5526E-16   0.2414E+01   0.1158E+01
  0.8800E+00  -0.5011E+01   0.1741E+01   0.2129E-16   0.2405E+01   0.1161E+01
  0.8850E+00  -0.5019E+01   0.1749E+01   0.2401E-16   0.2386E+01   0.1166E+01
  0.8900E+00  -0.5029E+01   0.1758E+01   0.2953E-16   0.2360E+01   0.1172E+01
  0.8950E+00  -0.5038E+01   0.1767E+01   0.3339E-16   0.2336E+01   0.1178E+01
  0.9000E+00  -0.5045E+01   0.1774E+01   0.1706E-16   0.2319E+01   0.1183E+01
  0.9050E+00  -0.5048E+01   0.1777E+01   0.6245E-16   0.2313E+01   0.1185E+01
  0.9100E+00  -0.5046E+01   0.1775E+01   0.4294E-16   0.2324E+01   0.1183E+01
  0.9150E+00  -0.5038E+01   0.1768E+01   0.5788E-16   0.2352E+01   0.1179E+01
  0.9200E+00  -0.5027E+01   0.1757E+01   0.2981E-16   0.2395E+01   0.1171E+01
  0.9250E+00  -0.5011E+01   0.1742E+01   0.4780E-16   0.2451E+01   0.1161E+01
  0.9300E+00  -0.4994E+01   0.1725E+01   0.3184E-16   0.2511E+01   0.1150E+01
  0.9350E+00  -0.4977E+01   0.1708E+01   0.1292E-16   0.2573E+01   0.1139E+01
  0.9400E+00  -0.4961E+01   0.1693E+01   0.2663E-16   0.2630E+01   0.1129E+01
  0.9450E+00  -0.4948E+01   0.1681E+01   0.3999E-16   0.2678E+01   0.1120E+01
  0.9500E+00  -0.4940E+01   0.1672E+01   0.2763E-16   0.2713E+01   0.1114E+01
  0.9550E+00  -0.4934E+01   0.1666E+01   0.4435E-16   0.2736E+01   0.1111E+01
  0.9600E+00  -0.4930E+01   0.1662E+01   0.3762E-16   0.2754E+01   0.1108E+01
  0.9650E+00  -0.4928E+01   0.1659E+01   0.3242E-16   0.2768E+01   0.1106E+01
  0.9700E+00  -0.4922E+01   0.1653E+01   0.1635E-16   0.2789E+01   0.1102E+01
  0.9750E+00  -0.4913E+01   0.1645E+01   0.3528E-16   0.2818E+01   0.1096E+01
  0.9800E+00  -0.4900E+01   0.1632E+01   0.4984E-16   0.2857E+01   0.1088E+01
  0.9850E+00  -0.4885E+01   0.1617E+01   0.1209E-16   0.2902E+01   0.1078E+01
  0.9900E+00  -0.4870E+01   0.1602E+01   0.3028E-16   0.2946E+01   0.1068E+01
  0.9950E+00  -0.4857E+01   0.1589E+01   0.3133E-16   0.2980E+01   0.1059E+01
  0.1000E+01  -0.4850E+01   0.1581E+01   0.3456E-16   0.2994E+01   0.1054E+01
  0.1005E+01  -0.4849E+01   0.1580E+01   0.4626E-16   0.2987E+01   0.1053E+01
  0.1010E+01  -0.4855E+01   0.1586E+01   0.5265E-16   0.2956E+01   0.1057E+01
  0.1015E+01  -0.4866E+01   0.1597E+01   0.5718E-16   0.2905E+01   0.1065E+01
  0.1020E+01  -0.4883E+01   0.1614E+01   0.4649E-16   0.2836E+01   0.1076E+01
  0.1025E+01  -0.4904E+01   0.1635E+01   0.5936E-16   0.2756E+01   0.1090E+01
  0.1030E+01  -0.4925E+01   0.1656E+01   0.5420E-16   0.2673E+01   0.1104E+01
  0.1035E+01  -0.4945E+01   0.1676E+01   0.4521E-16   0.2593E+01   0.1117E+01
  0.1040E+01  -0.4964E+01   0.1695E+01   0.2480E-16   0.2519E+01   0.1130E+01
  0.1045E+01  -0.4981E+01   0.1712E+01   0.4613E-16   0.2452E+01   0.1141E+01
  0.1050E+01  -0.4996E+01   0.1727E+01   0.6406E-16   0.2392E+01   0.1151E+01
  0.1055E+01  -0.5009E+01   0.1740E+01   0.1231E-15   0.2342E+01   0.1160E+01
  0.1060E+01  -0.5020E+01   0.1750E+01   0.1261E-15   0.2302E+01   0.1167E+01
  0.1065E+01  -0.5027E+01   0.1757E+01   0.2009E-16   0.2274E+01   0.1171E+01
  0.1070E+01  -0.5031E+01   0.1761E+01   0.1408E-16   0.2259E+01   0.1174E+01
  0.1075E+01  -0.5031E+01   0.1761E+01   0.1711E-15   0.2257E+01   0.1174E+01
  0.1080E+01  -0.5027E+01   0.1758E+01   0.1050E-15   0.2266E+01   0.1172E+01
  0.1085E+01  -0.5022E+01   0.1754E+01   0.9546E-16   0.2282E+01   0.1169E+01
  0.1090E+01  -0.5018E+01   0.1749E+01   0.2378E-16   0.2298E+01   0.1166E+01
  0.1095E+01  -0.5014E+01   0.1745E+01   0.3164E-16   0.2311E+01   0.1163E+01
  0.1100E+01  -0.5012E+01   0.1742E+01   0.4811E-16   0.2320E+01   0.1162E+01
  0.1105E+01  -0.5011E+01   0.1742E+01   0.1418E-16   0.2321E+01   0.1161E+01
  0.1110E+01  -0.5014E+01   0.1744E+01   0.1879E-16   0.2314E+01   0.1163E+01
  0.1115E+01  -0.5018E+01   0.1749E+01   0.3456E-16   0.2301E+01   0.1166E+01
  0.1120E+01  -0.5025E+01   0.1755E+01   0.8600E-17   0.2281E+01   0.1170E+01
  0.1125E+01  -0.5031E+01   0.1762E+01   0.5228E-16   0.2260E+01   0.1175E+01
  0.1130E+01  -0.5038E+01   0.1769E+01   0.5900E-16   0.2237E+01   0.1179E+01
  0.1135E+01  -0.5044E+01   0.1775E+01   0.2897E-16   0.2215E+01   0.1184E+01
  0.1140E+01  -0.5052E+01   0.1782E+01   0.1091E-15   0.2190E+01   0.1188E+01
  0.1145E+01  -0.5060E+01   0.1790E+01   0.5949E-16   0.2164E+01   0.1193E+01
  0.1150E+01  -0.5068E+01   0.1798E+01   0.2221E-16   0.2137E+01   0.1199E+01
  0.1155E+01  -0.5075E+01   0.1805E+01   0.2110E-16   0.2114E+01   0.1203E+01
  0.1160E+01  -0.5080E+01   0.1810E+01   0.2140E-16   0.2098E+01   0.1207E+01
  0.1165E+01  -0.5082E+01   0.1812E+01   0.6286E-16   0.2092E+01   0.1208E+01
  0.1170E+01  -0.5080E+01   0.1810E+01   0.9931E-16   0.2100E+01   0.1207E+01
  0.1175E+01  -0.5073E+01   0.1804E+01   0.3678E-16   0.2124E+01   0.1203E+01
  0.1180E+01  -0.5062E+01   0.1793E+01   0.7760E-16   0.2163E+01   0.1195E+01
  0.1185E+01  -0.5047E+01   0.1778E+01   0.3218E-16   0.2215E+01   0.1185E+01
  0.1190E+01  -0.5029E+01   0.1759E+01   0.3413E-16   0.2278E+01   0.1173E+01
  0.1195E+01  -0.5008E+01   0.1738E+01   0.4838E-16   0.2352E+01   0.1158E+01
  0.1200E+01  -0.4984E+01   0.1714E+01   0.5126E-16   0.2432E+01   0.1143E+01
  0.1205E+01  -0.4959E+01   0.1690E+01   0.3615E-16   0.2515E+01   0.1127E+01
  0.1210E+01  -0.4936E+01   0.1667E+01   0.7029E-16   0.2593E+01   0.1111E+01
  0.1215E+01  -0.4916E+01   0.1647E+01   0.3655E-16   0.2659E+01   0.1098E+01
  0.1220E+01  -0.4903E+01   0.1633E+01   0.7353E-16   0.2704E+01   0.1089E+01
  0.1225E+01  -0.4897E+01   0.1627E+01   0.5108E-16   0.2723E+01   0.1085E+01
  0.1230E+01  -0.4899E+01   0.1629E+01   0.4946E-16   0.2716E+01   0.1086E+01
  0.1235E+01  -0.4910E+01   0.1639E+01   0.5069E-16   0.2681E+01   0.1093E+01
  0.1240E+01  -0.4927E+01   0.1656E+01   0.4969E-16   0.2625E+01   0.1104E+01
  0.1245E+01  -0.4947E+01   0.1676E+01   0.4219E-16   0.2558E+01   0.1117E+01
  0.1250E+01  -0.4965E+01   0.1694E+01   0.4945E-16   0.2498E+01   0.1129E+01
  0.1255E+01  -0.4977E+01   0.1706E+01   0.2370E-16   0.2455E+01   0.1137E+01
  0.1260E+01  -0.4981E+01   0.1711E+01   0.4590E-16   0.2436E+01   0.1141E+01
  0.1265E+01  -0.4980E+01   0.1710E+01   0.3650E-16   0.2435E+01   0.1140E+01
  0.1270E+01  -0.4975E+01   0.1704E+01   0.5162E-16   0.2447E+01   0.1136E+01
  0.1275E+01  -0.4967E+01   0.1696E+01   0.3614E-16   0.2467E+01   0.1130E+01
  0.1280E+01  -0.4958E+01   0.1687E+01   0.5573E-16   0.2490E+01   0.1125E+01
  0.1285E+01  -0.4949E+01   0.1679E+01   0.2135E-16   0.2508E+01   0.1119E+01
  0.1290E+01  -0.4943E+01   0.1673E+01   0.6357E-16   0.2520E+01   0.1116E+01
  0.1295E+01  -0.4941E+01   0.1670E+01   0.3616E-16   0.2520E+01   0.1113E+01
  0.1300E+01  -0.4940E+01   0.1669E+01   0.3619E-16   0.2514E+01   0.1113E+01
  0.1305E+01  -0.4941E+01   0.1670E+01   0.2750E-16   0.2500E+01   0.1113E+01
  0.1310E+01  -0.4944E+01   0.1673E+01   0.5302E-16   0.2480E+01   0.1115E+01
  0.1315E+01  -0.4948E+01   0.1676E+01   0.4672E-16   0.2457E+01   0.1118E+01
  0.1320E+01  -0.4951E+01   0.1681E+01   0.3738E-16   0.2433E+01   0.1121E+01
  0.1325E+01  -0.4957E+01   0.1686E+01   0.2803E-16   0.2406E+01   0.1124E+01
  0.1330E+01  -0.4963E+01   0.1692E+01   0.6210E-16   0.2376E+01   0.1128E+01
  0.1335E+01  -0.4971E+01   0.1701E+01   0.1868E-16   0.2339E+01   0.1134E+01
  0.1340E+01  -0.4981E+01   0.1711E+01   0.4477E-16   0.2296E+01   0.1141E+01
  0.1345E+01  -0.4994E+01   0.1724E+01   0.3597E-16   0.2247E+01   0.1149E+01
