        time     pot_ergy     kin_ergy         v_mc        press       T_adim
  0.0000E+00  -0.4700E+01   0.1664E+01   0.2703E-16   0.9070E+00   0.1109E+01
  0.5000E-02  -0.4712E+01   0.1676E+01   0.4797E-16   0.8580E+00   0.1118E+01
  0.1000E-01  -0.4723E+01   0.1687E+01   0.2206E-16   0.8188E+00   0.1124E+01
  0.1500E-01  -0.4729E+01   0.1693E+01   0.2859E-16   0.7980E+00   0.1128E+01
  0.2000E-01  -0.4729E+01   0.1693E+01   0.1482E-16   0.7994E+00   0.1128E+01
  0.2500E-01  -0.4722E+01   0.1686E+01   0.3935E-16   0.8276E+00   0.1124E+01
  0.3000E-01  -0.4709E+01   0.1673E+01   0.3064E-16   0.8826E+00   0.1115E+01
  0.3500E-01  -0.4690E+01   0.1654E+01   0.1822E-16   0.9566E+00   0.1103E+01
  0.4000E-01  -0.4669E+01   0.1633E+01   0.3561E-16   0.1043E+01   0.1089E+01
  0.4500E-01  -0.4647E+01   0.1611E+01   0.1913E-16   0.1133E+01   0.1074E+01
  0.5000E-01  -0.4627E+01   0.1592E+01   0.3649E-16   0.1213E+01   0.1061E+01
  0.5500E-01  -0.4613E+01   0.1577E+01   0.1887E-16   0.1276E+01   0.1052E+01
  0.6000E-01  -0.4604E+01   0.1569E+01   0.2444E-16   0.1315E+01   0.1046E+01
  0.6500E-01  -0.4604E+01   0.1568E+01   0.3433E-16   0.1327E+01   0.1046E+01
  0.7000E-01  -0.4610E+01   0.1574E+01   0.9143E-17   0.1313E+01   0.1050E+01
  0.7500E-01  -0.4620E+01   0.1585E+01   0.2689E-16   0.1281E+01   0.1056E+01
  0.8000E-01  -0.4632E+01   0.1596E+01   0.3323E-16   0.1245E+01   0.1064E+01
  0.8500E-01  -0.4641E+01   0.1605E+01   0.5393E-17   0.1219E+01   0.1070E+01
  0.9000E-01  -0.4646E+01   0.1610E+01   0.4596E-16   0.1207E+01   0.1073E+01
  0.9500E-01  -0.4646E+01   0.1610E+01   0.4734E-16   0.1211E+01   0.1073E+01
  0.1000E+00  -0.4642E+01   0.1606E+01   0.1541E-16   0.1228E+01   0.1071E+01
  0.1050E+00  -0.4637E+01   0.1601E+01   0.1273E-16   0.1252E+01   0.1067E+01
  0.1100E+00  -0.4630E+01   0.1594E+01   0.2327E-16   0.1280E+01   0.1063E+01
  0.1150E+00  -0.4622E+01   0.1586E+01   0.5661E-16   0.1310E+01   0.1057E+01
  0.1200E+00  -0.4612E+01   0.1576E+01   0.2613E-16   0.1345E+01   0.1051E+01
  0.1250E+00  -0.4602E+01   0.1566E+01   0.7025E-16   0.1380E+01   0.1044E+01
  0.1300E+00  -0.4594E+01   0.1558E+01   0.9240E-16   0.1408E+01   0.1039E+01
  0.1350E+00  -0.4589E+01   0.1553E+01   0.2996E-16   0.1420E+01   0.1036E+01
  0.1400E+00  -0.4589E+01   0.1554E+01   0.5263E-16   0.1415E+01   0.1036E+01
  0.1450E+00  -0.4594E+01   0.1558E+01   0.5426E-16   0.1390E+01   0.1039E+01
  0.1500E+00  -0.4602E+01   0.1566E+01   0.5667E-16   0.1351E+01   0.1044E+01
  0.1550E+00  -0.4612E+01   0.1576E+01   0.4480E-16   0.1300E+01   0.1051E+01
  0.1600E+00  -0.4623E+01   0.1587E+01   0.4870E-16   0.1243E+01   0.1058E+01
  0.1650E+00  -0.4636E+01   0.1600E+01   0.8049E-16   0.1181E+01   0.1067E+01
  0.1700E+00  -0.4650E+01   0.1614E+01   0.2920E-16   0.1109E+01   0.1076E+01
  0.1750E+00  -0.4666E+01   0.1630E+01   0.3488E-16   0.1031E+01   0.1087E+01
  0.1800E+00  -0.4683E+01   0.1647E+01   0.4924E-16   0.9470E+00   0.1098E+01
  0.1850E+00  -0.4701E+01   0.1665E+01   0.6396E-16   0.8636E+00   0.1110E+01
  0.1900E+00  -0.4715E+01   0.1679E+01   0.4437E-16   0.7915E+00   0.1120E+01
  0.1950E+00  -0.4725E+01   0.1689E+01   0.5128E-16   0.7364E+00   0.1126E+01
  0.2000E+00  -0.4730E+01   0.1694E+01   0.2446E-16   0.7022E+00   0.1129E+01
  0.2050E+00  -0.4730E+01   0.1694E+01   0.8125E-16   0.6872E+00   0.1130E+01
  0.2100E+00  -0.4727E+01   0.1692E+01   0.7707E-16   0.6842E+00   0.1128E+01
  0.2150E+00  -0.4724E+01   0.1688E+01   0.2991E-16   0.6882E+00   0.1125E+01
  0.2200E+00  -0.4720E+01   0.1685E+01   0.6432E-16   0.6910E+00   0.1123E+01
  0.2250E+00  -0.4719E+01   0.1683E+01   0.2226E-16   0.6911E+00   0.1122E+01
  0.2300E+00  -0.4719E+01   0.1683E+01   0.9107E-17   0.6870E+00   0.1122E+01
  0.2350E+00  -0.4719E+01   0.1683E+01   0.3015E-16   0.6832E+00   0.1122E+01
  0.2400E+00  -0.4718E+01   0.1682E+01   0.4945E-16   0.6859E+00   0.1122E+01
  0.2450E+00  -0.4715E+01   0.1679E+01   0.2581E-16   0.7006E+00   0.1119E+01
  0.2500E+00  -0.4709E+01   0.1673E+01   0.2522E-16   0.7280E+00   0.1115E+01
  0.2550E+00  -0.4700E+01   0.1664E+01   0.2293E-16   0.7654E+00   0.1109E+01
  0.2600E+00  -0.4690E+01   0.1654E+01   0.3448E-16   0.8114E+00   0.1103E+01
  0.2650E+00  -0.4678E+01   0.1642E+01   0.3764E-16   0.8646E+00   0.1095E+01
  0.2700E+00  -0.4666E+01   0.1630E+01   0.4645E-16   0.9203E+00   0.1086E+01
  0.2750E+00  -0.4653E+01   0.1617E+01   0.2907E-16   0.9768E+00   0.1078E+01
  0.2800E+00  -0.4641E+01   0.1606E+01   0.1346E-16   0.1032E+01   0.1070E+01
  0.2850E+00  -0.4630E+01   0.1595E+01   0.2957E-16   0.1085E+01   0.1063E+01
  0.2900E+00  -0.4620E+01   0.1585E+01   0.4253E-16   0.1135E+01   0.1056E+01
  0.2950E+00  -0.4611E+01   0.1575E+01   0.3446E-16   0.1182E+01   0.1050E+01
  0.3000E+00  -0.4603E+01   0.1568E+01   0.1794E-16   0.1224E+01   0.1045E+01
  0.3050E+00  -0.4598E+01   0.1562E+01   0.3023E-16   0.1256E+01   0.1042E+01
  0.3100E+00  -0.4596E+01   0.1560E+01   0.3315E-16   0.1274E+01   0.1040E+01
  0.3150E+00  -0.4596E+01   0.1561E+01   0.8739E-17   0.1282E+01   0.1040E+01
  0.3200E+00  -0.4598E+01   0.1563E+01   0.2370E-16   0.1283E+01   0.1042E+01
  0.3250E+00  -0.4601E+01   0.1565E+01   0.4196E-16   0.1282E+01   0.1044E+01
  0.3300E+00  -0.4604E+01   0.1568E+01   0.2281E-16   0.1277E+01   0.1046E+01
  0.3350E+00  -0.4608E+01   0.1572E+01   0.4462E-16   0.1268E+01   0.1048E+01
  0.3400E+00  -0.4613E+01   0.1577E+01   0.2804E-16   0.1257E+01   0.1051E+01
  0.3450E+00  -0.4618E+01   0.1582E+01   0.2965E-16   0.1244E+01   0.1055E+01
  0.3500E+00  -0.4622E+01   0.1587E+01   0.2058E-16   0.1234E+01   0.1058E+01
  0.3550E+00  -0.4625E+01   0.1589E+01   0.6075E-16   0.1231E+01   0.1059E+01
  0.3600E+00  -0.4625E+01   0.1589E+01   0.2086E-16   0.1237E+01   0.1060E+01
  0.3650E+00  -0.4623E+01   0.1587E+01   0.6221E-16   0.1252E+01   0.1058E+01
  0.3700E+00  -0.4618E+01   0.1582E+01   0.4563E-16   0.1274E+01   0.1055E+01
  0.3750E+00  -0.4612E+01   0.1576E+01   0.1217E-16   0.1304E+01   0.1051E+01
  0.3800E+00  -0.4604E+01   0.1569E+01   0.4762E-16   0.1337E+01   0.1046E+01
  0.3850E+00  -0.4597E+01   0.1561E+01   0.1104E-16   0.1371E+01   0.1041E+01
  0.3900E+00  -0.4589E+01   0.1554E+01   0.2939E-16   0.1404E+01   0.1036E+01
  0.3950E+00  -0.4583E+01   0.1547E+01   0.3608E-16   0.1431E+01   0.1032E+01
  0.4000E+00  -0.4579E+01   0.1543E+01   0.3149E-16   0.1451E+01   0.1029E+01
  0.4050E+00  -0.4577E+01   0.1542E+01   0.2208E-16   0.1463E+01   0.1028E+01
  0.4100E+00  -0.4578E+01   0.1543E+01   0.4284E-16   0.1467E+01   0.1028E+01
  0.4150E+00  -0.4581E+01   0.1545E+01   0.1477E-16   0.1464E+01   0.1030E+01
  0.4200E+00  -0.4584E+01   0.1549E+01   0.4262E-16   0.1459E+01   0.1032E+01
  0.4250E+00  -0.4588E+01   0.1552E+01   0.2452E-16   0.1452E+01   0.1035E+01
  0.4300E+00  -0.4592E+01   0.1557E+01   0.1522E-16   0.1443E+01   0.1038E+01
  0.4350E+00  -0.4598E+01   0.1562E+01   0.2020E-16   0.1430E+01   0.1041E+01
  0.4400E+00  -0.4604E+01   0.1568E+01   0.2420E-16   0.1414E+01   0.1046E+01
  0.4450E+00  -0.4611E+01   0.1575E+01   0.2968E-16   0.1396E+01   0.1050E+01
  0.4500E+00  -0.4618E+01   0.1582E+01   0.1517E-16   0.1376E+01   0.1055E+01
  0.4550E+00  -0.4625E+01   0.1589E+01   0.1230E-15   0.1356E+01   0.1059E+01
  0.4600E+00  -0.4630E+01   0.1595E+01   0.9618E-16   0.1341E+01   0.1063E+01
  0.4650E+00  -0.4634E+01   0.1598E+01   0.9826E-16   0.1331E+01   0.1066E+01
  0.4700E+00  -0.4636E+01   0.1600E+01   0.2207E-16   0.1327E+01   0.1067E+01
  0.4750E+00  -0.4636E+01   0.1600E+01   0.1036E-15   0.1330E+01   0.1067E+01
  0.4800E+00  -0.4635E+01   0.1599E+01   0.3270E-16   0.1334E+01   0.1066E+01
  0.4850E+00  -0.4635E+01   0.1600E+01   0.4487E-16   0.1336E+01   0.1066E+01
  0.4900E+00  -0.4637E+01   0.1602E+01   0.1222E-15   0.1330E+01   0.1068E+01
  0.4950E+00  -0.4641E+01   0.1606E+01   0.1175E-15   0.1318E+01   0.1070E+01
  0.5000E+00  -0.4647E+01   0.1611E+01   0.4678E-16   0.1301E+01   0.1074E+01
  0.5050E+00  -0.4652E+01   0.1616E+01   0.1881E-16   0.1284E+01   0.1077E+01
  0.5100E+00  -0.4655E+01   0.1619E+01   0.4094E-16   0.1273E+01   0.1079E+01
  0.5150E+00  -0.4655E+01   0.1619E+01   0.1655E-16   0.1271E+01   0.1079E+01
  0.5200E+00  -0.4652E+01   0.1616E+01   0.6786E-16   0.1281E+01   0.1078E+01
  0.5250E+00  -0.4647E+01   0.1611E+01   0.4207E-16   0.1298E+01   0.1074E+01
  0.5300E+00  -0.4641E+01   0.1605E+01   0.4276E-16   0.1317E+01   0.1070E+01
  0.5350E+00  -0.4635E+01   0.1599E+01   0.4100E-16   0.1336E+01   0.1066E+01
  0.5400E+00  -0.4630E+01   0.1594E+01   0.2019E-16   0.1350E+01   0.1063E+01
  0.5450E+00  -0.4626E+01   0.1590E+01   0.4027E-16   0.1360E+01   0.1060E+01
  0.5500E+00  -0.4623E+01   0.1588E+01   0.6007E-16   0.1363E+01   0.1058E+01
  0.5550E+00  -0.4622E+01   0.1587E+01   0.5047E-16   0.1359E+01   0.1058E+01
  0.5600E+00  -0.4623E+01   0.1588E+01   0.2563E-16   0.1347E+01   0.1059E+01
  0.5650E+00  -0.4626E+01   0.1590E+01   0.3566E-16   0.1327E+01   0.1060E+01
  0.5700E+00  -0.4630E+01   0.1595E+01   0.1967E-16   0.1303E+01   0.1063E+01
  0.5750E+00  -0.4635E+01   0.1599E+01   0.1960E-16   0.1277E+01   0.1066E+01
  0.5800E+00  -0.4639E+01   0.1603E+01   0.2019E-16   0.1254E+01   0.1068E+01
  0.5850E+00  -0.4640E+01   0.1604E+01   0.4529E-16   0.1238E+01   0.1069E+01
  0.5900E+00  -0.4639E+01   0.1603E+01   0.1238E-15   0.1236E+01   0.1068E+01
  0.5950E+00  -0.4633E+01   0.1597E+01   0.1315E-15   0.1248E+01   0.1065E+01
  0.6000E+00  -0.4624E+01   0.1588E+01   0.5252E-16   0.1272E+01   0.1059E+01
  0.6050E+00  -0.4613E+01   0.1577E+01   0.9296E-16   0.1306E+01   0.1051E+01
  0.6100E+00  -0.4602E+01   0.1566E+01   0.5009E-16   0.1341E+01   0.1044E+01
  0.6150E+00  -0.4594E+01   0.1558E+01   0.1888E-16   0.1365E+01   0.1039E+01
  0.6200E+00  -0.4590E+01   0.1555E+01   0.1053E-15   0.1374E+01   0.1036E+01
  0.6250E+00  -0.4591E+01   0.1555E+01   0.2426E-16   0.1368E+01   0.1037E+01
  0.6300E+00  -0.4593E+01   0.1558E+01   0.4617E-16   0.1353E+01   0.1038E+01
  0.6350E+00  -0.4596E+01   0.1560E+01   0.9539E-16   0.1338E+01   0.1040E+01
  0.6400E+00  -0.4597E+01   0.1561E+01   0.8448E-16   0.1330E+01   0.1041E+01
  0.6450E+00  -0.4596E+01   0.1560E+01   0.2709E-16   0.1330E+01   0.1040E+01
  0.6500E+00  -0.4593E+01   0.1557E+01   0.1265E-15   0.1334E+01   0.1038E+01
  0.6550E+00  -0.4589E+01   0.1554E+01   0.1206E-15   0.1338E+01   0.1036E+01
  0.6600E+00  -0.4588E+01   0.1552E+01   0.2857E-16   0.1334E+01   0.1035E+01
  0.6650E+00  -0.4590E+01   0.1555E+01   0.2801E-16   0.1317E+01   0.1037E+01
  0.6700E+00  -0.4598E+01   0.1562E+01   0.5226E-16   0.1279E+01   0.1042E+01
  0.6750E+00  -0.4610E+01   0.1575E+01   0.3001E-16   0.1226E+01   0.1050E+01
  0.6800E+00  -0.4626E+01   0.1590E+01   0.4083E-16   0.1158E+01   0.1060E+01
  0.6850E+00  -0.4643E+01   0.1607E+01   0.2339E-16   0.1088E+01   0.1071E+01
  0.6900E+00  -0.4658E+01   0.1622E+01   0.8532E-16   0.1026E+01   0.1081E+01
  0.6950E+00  -0.4668E+01   0.1632E+01   0.4212E-16   0.9839E+00   0.1088E+01
  0.7000E+00  -0.4672E+01   0.1636E+01   0.1931E-16   0.9674E+00   0.1091E+01
  0.7050E+00  -0.4669E+01   0.1633E+01   0.3130E-16   0.9779E+00   0.1089E+01
  0.7100E+00  -0.4660E+01   0.1624E+01   0.1188E-16   0.1010E+01   0.1083E+01
  0.7150E+00  -0.4649E+01   0.1613E+01   0.5196E-16   0.1055E+01   0.1075E+01
  0.7200E+00  -0.4637E+01   0.1602E+01   0.1757E-16   0.1103E+01   0.1068E+01
  0.7250E+00  -0.4627E+01   0.1592E+01   0.6226E-16   0.1149E+01   0.1061E+01
  0.7300E+00  -0.4619E+01   0.1583E+01   0.6325E-16   0.1188E+01   0.1055E+01
  0.7350E+00  -0.4611E+01   0.1575E+01   0.2155E-16   0.1227E+01   0.1050E+01
  0.7400E+00  -0.4603E+01   0.1568E+01   0.5544E-16   0.1266E+01   0.1045E+01
  0.7450E+00  -0.4596E+01   0.1560E+01   0.6767E-16   0.1305E+01   0.1040E+01
  0.7500E+00  -0.4588E+01   0.1552E+01   0.4773E-16   0.1346E+01   0.1035E+01
  0.7550E+00  -0.4579E+01   0.1543E+01   0.5188E-16   0.1391E+01   0.1028E+01
  0.7600E+00  -0.4567E+01   0.1531E+01   0.2324E-16   0.1443E+01   0.1021E+01
  0.7650E+00  -0.4553E+01   0.1517E+01   0.2932E-16   0.1504E+01   0.1011E+01
  0.7700E+00  -0.4537E+01   0.1501E+01   0.2965E-16   0.1571E+01   0.1001E+01
  0.7750E+00  -0.4522E+01   0.1486E+01   0.5544E-16   0.1631E+01   0.9909E+00
  0.7800E+00  -0.4512E+01   0.1477E+01   0.2995E-16   0.1671E+01   0.9845E+00
  0.7850E+00  -0.4510E+01   0.1475E+01   0.5607E-16   0.1678E+01   0.9832E+00
  0.7900E+00  -0.4516E+01   0.1481E+01   0.5271E-16   0.1655E+01   0.9872E+00
  0.7950E+00  -0.4529E+01   0.1493E+01   0.5252E-16   0.1606E+01   0.9953E+00
  0.8000E+00  -0.4545E+01   0.1510E+01   0.1840E-16   0.1539E+01   0.1006E+01
  0.8050E+00  -0.4565E+01   0.1529E+01   0.1716E-16   0.1458E+01   0.1020E+01
  0.8100E+00  -0.4586E+01   0.1551E+01   0.3551E-16   0.1371E+01   0.1034E+01
  0.8150E+00  -0.4608E+01   0.1572E+01   0.2711E-16   0.1284E+01   0.1048E+01
  0.8200E+00  -0.4628E+01   0.1592E+01   0.8513E-16   0.1202E+01   0.1061E+01
  0.8250E+00  -0.4647E+01   0.1611E+01   0.4083E-16   0.1126E+01   0.1074E+01
  0.8300E+00  -0.4664E+01   0.1628E+01   0.5616E-16   0.1059E+01   0.1085E+01
  0.8350E+00  -0.4677E+01   0.1641E+01   0.3362E-16   0.1008E+01   0.1094E+01
  0.8400E+00  -0.4685E+01   0.1649E+01   0.4490E-16   0.9797E+00   0.1099E+01
  0.8450E+00  -0.4686E+01   0.1650E+01   0.2892E-16   0.9794E+00   0.1100E+01
  0.8500E+00  -0.4680E+01   0.1644E+01   0.4250E-16   0.1005E+01   0.1096E+01
  0.8550E+00  -0.4669E+01   0.1634E+01   0.2596E-16   0.1050E+01   0.1089E+01
  0.8600E+00  -0.4655E+01   0.1619E+01   0.6865E-16   0.1109E+01   0.1080E+01
  0.8650E+00  -0.4638E+01   0.1602E+01   0.5171E-16   0.1183E+01   0.1068E+01
  0.8700E+00  -0.4617E+01   0.1581E+01   0.2378E-16   0.1271E+01   0.1054E+01
  0.8750E+00  -0.4592E+01   0.1556E+01   0.2491E-16   0.1370E+01   0.1038E+01
  0.8800E+00  -0.4566E+01   0.1530E+01   0.4396E-16   0.1477E+01   0.1020E+01
  0.8850E+00  -0.4540E+01   0.1505E+01   0.2848E-16   0.1576E+01   0.1003E+01
  0.8900E+00  -0.4522E+01   0.1487E+01   0.5242E-16   0.1646E+01   0.9914E+00
  0.8950E+00  -0.4517E+01   0.1482E+01   0.1592E-16   0.1667E+01   0.9882E+00
